neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,1000.000,0.010,0.950,1500,67390.421,57501.533,121100.824,16434,337500,4.869,56553.500,1.016763,1.676,45
two_opt,1000.000,0.010,0.975,250,67390.421,58345.962,118563.894,5480,113750,4.818,56553.500,1.031695,3.169,15
two_opt,1000.000,0.010,0.975,500,67390.421,58077.340,121511.813,10900,227500,4.791,56553.500,1.026945,2.695,31
two_opt,1000.000,0.010,0.975,750,67390.421,58450.603,119949.548,15941,341250,4.671,56553.500,1.033545,3.355,46
two_opt,1000.000,0.010,0.975,1000,67390.421,58573.023,120512.021,21706,455000,4.771,56553.500,1.035710,3.571,62
two_opt,1000.000,0.010,0.975,1250,67390.421,58958.643,119729.317,26267,568750,4.618,56553.500,1.042529,4.253,77
two_opt,1000.000,0.010,0.975,1500,67390.421,58298.394,120039.673,31165,682500,4.566,56553.500,1.030854,3.085,92
two_opt,1000.000,0.010,0.990,250,67390.421,58766.946,120062.166,13454,286500,4.696,56553.500,1.039139,3.914,39
two_opt,1000.000,0.010,0.990,500,67390.421,58607.043,120410.320,26374,573000,4.603,56553.500,1.036312,3.631,78
two_opt,1000.000,0.010,0.990,750,67390.421,57413.156,120698.233,39557,859500,4.602,56553.500,1.015201,1.520,117
two_opt,1000.000,0.010,0.990,1000,67390.421,56835.854,121311.159,53190,1146000,4.641,56553.500,1.004993,0.499,155
two_opt,1000.000,0.010,0.990,1250,67390.421,58510.548,119983.649,66577,1432500,4.648,56553.500,1.034605,3.461,195
two_opt,1000.000,0.010,0.990,1500,67390.421,57557.846,120470.624,79155,1719000,4.605,56553.500,1.017759,1.776,234
two_opt,1000.000,0.010,0.995,250,67390.421,58148.762,120575.198,26593,574250,4.631,56553.500,1.028208,2.821,78
two_opt,1000.000,0.010,0.995,500,67390.421,57696.784,120081.661,53069,1148500,4.621,56553.500,1.020216,2.022,156
two_opt,1000.000,0.010,0.995,750,67390.421,57830.689,120430.025,78100,1722750,4.533,56553.500,1.022584,2.258,234
two_opt,1000.000,0.010,0.995,1000,67390.421,57426.651,120817.310,103589,2297000,4.510,56553.500,1.015439,1.544,313
two_opt,1000.000,0.010,0.995,1250,67390.421,57039.221,120716.588,129499,2871250,4.510,56553.500,1.008589,0.859,389
two_opt,1000.000,0.010,0.995,1500,67390.421,57318.542,120806.333,156394,3445500,4.539,56553.500,1.013528,1.353,470
two_opt,1000.000,0.001,0.900,250,67390.421,60334.850,112690.922,1441,33000,4.367,56553.500,1.066863,6.686,4
two_opt,1000.000,0.001,0.900,500,67390.421,59320.350,114730.153,2647,66000,4.011,56553.500,1.048924,4.892,9
two_opt,1000.000,0.001,0.900,750,67390.421,59416.229,118809.252,4317,99000,4.361,56553.500,1.050620,5.062,13
two_opt,1000.000,0.001,0.900,1000,67390.421,59255.729,117798.391,5351,132000,4.054,56553.500,1.047782,4.778,18
two_opt,1000.000,0.001,0.900,1250,67390.421,59163.412,120293.822,7000,165000,4.242,56553.500,1.046149,4.615,22
two_opt,1000.000,0.001,0.900,1500,67390.421,57861.787,119395.736,8150,198000,4.116,56553.500,1.023134,2.313,27
two_opt,1000.000,0.001,0.925,250,67390.421,61919.646,113687.589,1910,44500,4.292,56553.500,1.094886,9.489,6
two_opt,1000.000,0.001,0.925,500,67390.421,60847.332,119481.602,3715,89000,4.174,56553.500,1.075925,7.593,13
two_opt,1000.000,0.001,0.925,750,67390.421,60111.506,119505.809,5547,133500,4.155,56553.500,1.062914,6.291,18
two_opt,1000.000,0.001,0.925,1000,67390.421,58816.528,119994.367,7282,178000,4.091,56553.500,1.040016,4.002,24
two_opt,1000.000,0.001,0.925,1250,67390.421,58404.036,120165.459,8909,222500,4.004,56553.500,1.032722,3.272,30
two_opt,1000.000,0.001,0.925,1500,67390.421,59486.203,121939.791,10734,267000,4.020,56553.500,1.051857,5.186,36
two_opt,1000.000,0.001,0.950,250,67390.421,57433.399,117705.650,2908,67500,4.308,56553.500,1.015559,1.556,9
two_opt,1000.000,0.001,0.950,500,67390.421,59302.853,120578.933,5460,135000,4.044,56553.500,1.048615,4.862,19
two_opt,1000.000,0.001,0.950,750,67390.421,60106.081,119752.603,8083,202500,3.992,56553.500,1.062818,6.282,27
two_opt,1000.000,0.001,0.950,1000,67390.421,58168.465,118802.654,10650,270000,3.944,56553.500,1.028556,2.856,37
two_opt,1000.000,0.001,0.950,1250,67390.421,58756.906,119923.191,13617,337500,4.035,56553.500,1.038961,3.896,46
two_opt,1000.000,0.001,0.950,1500,67390.421,58420.858,120819.019,16066,405000,3.967,56553.500,1.033019,3.302,55
two_opt,1000.000,0.001,0.975,250,67390.421,57508.694,118752.485,5376,136500,3.938,56553.500,1.016890,1.689,18
two_opt,1000.000,0.001,0.975,500,67390.421,59396.957,121420.994,11198,273000,4.102,56553.500,1.050279,5.028,37
two_opt,1000.000,0.001,0.975,750,67390.421,58170.161,119891.660,15451,409500,3.773,56553.500,1.028586,2.859,56
two_opt,1000.000,0.001,0.975,1000,67390.421,58143.462,120470.582,21288,546000,3.899,56553.500,1.028114,2.811,74
two_opt,1000.000,0.001,0.975,1250,67390.421,57175.468,120739.947,26259,682500,3.847,56553.500,1.010998,1.100,93
two_opt,1000.000,0.001,0.975,1500,67390.421,58319.062,120485.484,31394,819000,3.833,56553.500,1.031219,3.122,111
two_opt,1000.000,0.001,0.990,250,67390.421,59695.300,118152.395,13319,343750,3.875,56553.500,1.055554,5.555,47
two_opt,1000.000,0.001,0.990,500,67390.421,58136.762,120900.637,26494,687500,3.854,56553.500,1.027996,2.800,94
two_opt,1000.000,0.001,0.990,750,67390.421,58118.088,120539.260,38841,1031250,3.766,56553.500,1.027666,2.767,141
two_opt,1000.000,0.001,0.990,1000,67390.421,57838.758,120839.554,52894,1375000,3.847,56553.500,1.022726,2.273,187
two_opt,1000.000,0.001,0.990,1250,67390.421,57473.197,120475.795,65175,1718750,3.792,56553.500,1.016262,1.626,233
two_opt,1000.000,0.001,0.990,1500,67390.421,57549.697,120927.693,78660,2062500,3.814,56553.500,1.017615,1.762,281
two_opt,1000.000,0.001,0.995,250,67390.421,58050.718,121082.571,26765,689250,3.883,56553.500,1.026474,2.647,94
two_opt,1000.000,0.001,0.995,500,67390.421,57838.723,120870.530,53305,1378500,3.867,56553.500,1.022726,2.273,188
two_opt,1000.000,0.001,0.995,750,67390.421,57550.974,120691.922,79421,2067750,3.841,56553.500,1.017638,1.764,283
two_opt,1000.000,0.001,0.995,1000,67390.421,58091.367,120664.109,105043,2757000,3.810,56553.500,1.027193,2.719,375
two_opt,1000.000,0.001,0.995,1250,67390.421,57063.757,120838.619,132115,3446250,3.834,56553.500,1.009023,0.902,470
two_opt,1000.000,0.001,0.995,1500,67390.421,57415.975,120829.157,157860,4135500,3.817,56553.500,1.015251,1.525,563
two_opt,1000.000,0.000,0.900,250,67390.421,60488.421,113690.744,1483,38250,3.877,56553.500,1.069579,6.958,5
two_opt,1000.000,0.000,0.900,500,67390.421,61846.926,117634.202,2845,76500,3.719,56553.500,1.093600,9.360,10
two_opt,1000.000,0.000,0.900,750,67390.421,59659.425,117656.827,4026,114750,3.508,56553.500,1.054920,5.492,16
two_opt,1000.000,0.000,0.900,1000,67390.421,59391.753,120990.744,5448,153000,3.561,56553.500,1.050187,5.019,21
two_opt,1000.000,0.000,0.900,1250,67390.421,58076.611,121582.594,6864,191250,3.589,56553.500,1.026932,2.693,26
two_opt,1000.000,0.000,0.900,1500,67390.421,58519.201,120407.538,8145,229500,3.549,56553.500,1.034758,3.476,31
two_opt,1000.000,0.000,0.925,250,67390.421,59855.398,113960.168,2005,51750,3.874,56553.500,1.058385,5.839,7
two_opt,1000.000,0.000,0.925,500,67390.421,59230.185,120259.493,3720,103500,3.594,56553.500,1.047330,4.733,14
two_opt,1000.000,0.000,0.925,750,67390.421,59625.631,118490.323,5551,155250,3.576,56553.500,1.054323,5.432,21
two_opt,1000.000,0.000,0.925,1000,67390.421,59528.689,119791.233,7337,207000,3.544,56553.500,1.052608,5.261,28
two_opt,1000.000,0.000,0.925,1250,67390.421,59019.884,119414.556,8879,258750,3.431,56553.500,1.043612,4.361,35
two_opt,1000.000,0.000,0.925,1500,67390.421,57932.499,119585.215,10675,310500,3.438,56553.500,1.024384,2.438,42
two_opt,1000.000,0.000,0.950,250,67390.421,60177.019,115885.743,2926,78750,3.716,56553.500,1.064072,6.407,10
two_opt,1000.000,0.000,0.950,500,67390.421,57871.864,117832.812,5418,157500,3.440,56553.500,1.023312,2.331,21
two_opt,1000.000,0.000,0.950,750,67390.421,59138.966,118550.197,8239,236250,3.487,56553.500,1.045717,4.572,32
two_opt,1000.000,0.000,0.950,1000,67390.421,58681.439,120817.460,10915,315000,3.465,56553.500,1.037627,3.763,43
two_opt,1000.000,0.000,0.950,1250,67390.421,58285.887,119982.230,13525,393750,3.435,56553.500,1.030633,3.063,53
two_opt,1000.000,0.000,0.950,1500,67390.421,59421.071,120369.897,15854,472500,3.355,56553.500,1.050705,5.071,64
two_opt,1000.000,0.000,0.975,250,67390.421,58892.708,120649.121,5744,159250,3.607,56553.500,1.041363,4.136,22
two_opt,1000.000,0.000,0.975,500,67390.421,59137.181,120213.040,10637,318500,3.340,56553.500,1.045686,4.569,43
two_opt,1000.000,0.000,0.975,750,67390.421,57933.197,120919.175,16050,477750,3.359,56553.500,1.024396,2.440,65
two_opt,1000.000,0.000,0.975,1000,67390.421,59006.152,119762.360,21060,637000,3.306,56553.500,1.043369,4.337,87
two_opt,1000.000,0.000,0.975,1250,67390.421,57936.738,120914.247,26976,796250,3.388,56553.500,1.024459,2.446,108
two_opt,1000.000,0.000,0.975,1500,67390.421,57979.911,120762.417,31825,955500,3.331,56553.500,1.025222,2.522,132
two_opt,1000.000,0.000,0.990,250,67390.421,58034.140,119414.587,13538,401000,3.376,56553.500,1.026181,2.618,55
two_opt,1000.000,0.000,0.990,500,67390.421,57746.424,120333.962,26557,802000,3.311,56553.500,1.021094,2.109,109
two_opt,1000.000,0.000,0.990,750,67390.421,57481.444,120363.391,40017,1203000,3.326,56553.500,1.016408,1.641,166
two_opt,1000.000,0.000,0.990,1000,67390.421,57802.819,120485.779,52336,1604000,3.263,56553.500,1.022091,2.209,218
two_opt,1000.000,0.000,0.990,1250,67390.421,58077.256,120296.223,65444,2005000,3.264,56553.500,1.026944,2.694,273
two_opt,1000.000,0.000,0.990,1500,67390.421,57866.800,120205.279,79544,2406000,3.306,56553.500,1.023222,2.322,328
two_opt,1000.000,0.000,0.995,250,67390.421,59160.088,119931.764,26144,804000,3.252,56553.500,1.046091,4.609,110
two_opt,1000.000,0.000,0.995,500,67390.421,57586.151,120627.099,52491,1608000,3.264,56553.500,1.018260,1.826,220
two_opt,1000.000,0.000,0.995,750,67390.421,57602.911,120981.088,78572,2412000,3.258,56553.500,1.018556,1.856,328
two_opt,1000.000,0.000,0.995,1000,67390.421,58156.216,120196.526,104633,3216000,3.254,56553.500,1.028340,2.834,438
two_opt,1000.000,0.000,0.995,1250,67390.421,57756.070,120596.745,130775,4020000,3.253,56553.500,1.021264,2.126,550
two_opt,1000.000,0.000,0.995,1500,67390.421,56627.594,121218.968,158261,4824000,3.281,56553.500,1.001310,0.131,658
two_opt,2000.000,0.100,0.900,250,67390.421,62485.931,131216.789,2720,23500,11.574,56553.500,1.104899,10.490,3
two_opt,2000.000,0.100,0.900,500,67390.421,60826.265,134868.702,5321,47000,11.321,56553.500,1.075553,7.555,6
two_opt,2000.000,0.100,0.900,750,67390.421,60318.988,134638.712,7613,70500,10.799,56553.500,1.066583,6.658,9
two_opt,2000.000,0.100,0.900,1000,67390.421,59702.948,135110.308,10668,94000,11.349,56553.500,1.055690,5.569,12
two_opt,2000.000,0.100,0.900,1250,67390.421,58498.812,135027.683,13147,117500,11.189,56553.500,1.034398,3.440,16
two_opt,2000.000,0.100,0.900,1500,67390.421,58535.689,134123.731,15483,141000,10.981,56553.500,1.035050,3.505,19
two_opt,2000.000,0.100,0.925,250,67390.421,62155.732,130505.325,3562,32000,11.131,56553.500,1.099061,9.906,4
two_opt,2000.000,0.100,0.925,500,67390.421,59224.696,132991.802,6969,64000,10.889,56553.500,1.047233,4.723,9
two_opt,2000.000,0.100,0.925,750,67390.421,59911.582,134713.856,10395,96000,10.828,56553.500,1.059379,5.938,13
two_opt,2000.000,0.100,0.925,1000,67390.421,58142.586,135165.328,13777,128000,10.763,56553.500,1.028099,2.810,17
two_opt,2000.000,0.100,0.925,1250,67390.421,59712.853,134597.457,17107,160000,10.692,56553.500,1.055865,5.586,21
two_opt,2000.000,0.100,0.925,1500,67390.421,59164.218,134663.668,20546,192000,10.701,56553.500,1.046164,4.616,26
two_opt,2000.000,0.100,0.950,250,67390.421,60459.138,133399.786,5525,48500,11.392,56553.500,1.069061,6.906,6
two_opt,2000.000,0.100,0.950,500,67390.421,58487.673,134208.631,10441,97000,10.764,56553.500,1.034201,3.420,13
two_opt,2000.000,0.100,0.950,750,67390.421,61011.649,134313.897,15581,145500,10.709,56553.500,1.078831,7.883,19
two_opt,2000.000,0.100,0.950,1000,67390.421,59574.665,135016.374,20824,194000,10.734,56553.500,1.053421,5.342,26
two_opt,2000.000,0.100,0.950,1250,67390.421,58988.646,134907.730,25290,242500,10.429,56553.500,1.043059,4.306,32
two_opt,2000.000,0.100,0.950,1500,67390.421,58588.214,135291.393,30817,291000,10.590,56553.500,1.035979,3.598,39
two_opt,2000.000,0.100,0.975,250,67390.421,58208.900,134261.190,10522,98000,10.737,56553.500,1.029271,2.927,13
two_opt,2000.000,0.100,0.975,500,67390.421,59026.675,134093.801,20615,196000,10.518,56553.500,1.043732,4.373,26
two_opt,2000.000,0.100,0.975,750,67390.421,58988.777,134833.153,30727,294000,10.451,56553.500,1.043061,4.306,39
two_opt,2000.000,0.100,0.975,1000,67390.421,58568.175,135423.701,41185,392000,10.506,56553.500,1.035624,3.562,53
two_opt,2000.000,0.100,0.975,1250,67390.421,57950.102,135301.748,51648,490000,10.540,56553.500,1.024695,2.470,66
two_opt,2000.000,0.100,0.975,1500,67390.421,58135.006,135291.553,61461,588000,10.453,56553.500,1.027965,2.796,79
two_opt,2000.000,0.100,0.990,250,67390.421,57782.056,134917.239,26063,246500,10.573,56553.500,1.021724,2.172,33
two_opt,2000.000,0.100,0.990,500,67390.421,58283.705,134962.168,51585,493000,10.463,56553.500,1.030594,3.059,66
two_opt,2000.000,0.100,0.990,750,67390.421,57403.924,134914.499,76614,739500,10.360,56553.500,1.015038,1.504,100
two_opt,2000.000,0.100,0.990,1000,67390.421,57417.663,135089.376,102855,986000,10.432,56553.500,1.015280,1.528,134
two_opt,2000.000,0.100,0.990,1250,67390.421,57707.427,135513.137,127755,1232500,10.366,56553.500,1.020404,2.040,168
two_opt,2000.000,0.100,0.990,1500,67390.421,57986.376,134907.147,153149,1479000,10.355,56553.500,1.025337,2.534,200
two_opt,2000.000,0.100,0.995,250,67390.421,58197.093,134436.108,51317,494000,10.388,56553.500,1.029063,2.906,67
two_opt,2000.000,0.100,0.995,500,67390.421,57613.883,134773.367,103081,988000,10.433,56553.500,1.018750,1.875,135
two_opt,2000.000,0.100,0.995,750,67390.421,57198.937,135148.153,154581,1482000,10.431,56553.500,1.011413,1.141,202
two_opt,2000.000,0.100,0.995,1000,67390.421,57528.443,135303.096,205461,1976000,10.398,56553.500,1.017239,1.724,269
two_opt,2000.000,0.100,0.995,1250,67390.421,57384.301,135459.232,255565,2470000,10.347,56553.500,1.014691,1.469,337
two_opt,2000.000,0.100,0.995,1500,67390.421,57727.628,135244.081,306292,2964000,10.334,56553.500,1.020761,2.076,404
two_opt,2000.000,0.010,0.900,250,67390.421,61508.041,132438.055,2819,29000,9.721,56553.500,1.087608,8.761,4
two_opt,2000.000,0.010,0.900,500,67390.421,60720.249,133805.320,5423,58000,9.350,56553.500,1.073678,7.368,8
two_opt,2000.000,0.010,0.900,750,67390.421,59784.592,134047.822,7776,87000,8.938,56553.500,1.057133,5.713,11
two_opt,2000.000,0.010,0.900,1000,67390.421,60740.747,134746.898,10368,116000,8.938,56553.500,1.074040,7.404,15
two_opt,2000.000,0.010,0.900,1250,67390.421,58916.017,135951.310,13119,145000,9.048,56553.500,1.041775,4.177,19
two_opt,2000.000,0.010,0.900,1500,67390.421,59155.337,135141.568,15449,174000,8.879,56553.500,1.046007,4.601,23
two_opt,2000.000,0.010,0.925,250,67390.421,59908.716,132779.358,3709,39250,9.450,56553.500,1.059328,5.933,5
two_opt,2000.000,0.010,0.925,500,67390.421,58731.049,133773.405,7279,78500,9.273,56553.500,1.038504,3.850,10
two_opt,2000.000,0.010,0.925,750,67390.421,59359.065,134644.803,10226,117750,8.685,56553.500,1.049609,4.961,16
two_opt,2000.000,0.010,0.925,1000,67390.421,58418.888,134389.019,13914,157000,8.862,56553.500,1.032984,3.298,21
two_opt,2000.000,0.010,0.925,1250,67390.421,59515.606,134799.453,17160,196250,8.744,56553.500,1.052377,5.238,26
two_opt,2000.000,0.010,0.925,1500,67390.421,58810.455,134649.818,20527,235500,8.716,56553.500,1.039908,3.991,31
two_opt,2000.000,0.010,0.950,250,67390.421,59051.421,133522.981,5346,59500,8.985,56553.500,1.044169,4.417,8
two_opt,2000.000,0.010,0.950,500,67390.421,59652.480,133907.985,10397,119000,8.737,56553.500,1.054797,5.480,16
two_opt,2000.000,0.010,0.950,750,67390.421,58547.548,134911.500,15336,178500,8.592,56553.500,1.035260,3.526,24
two_opt,2000.000,0.010,0.950,1000,67390.421,58561.465,136021.025,20758,238000,8.722,56553.500,1.035506,3.551,32
two_opt,2000.000,0.010,0.950,1250,67390.421,57630.689,134465.663,25538,297500,8.584,56553.500,1.019047,1.905,40
two_opt,2000.000,0.010,0.950,1500,67390.421,57636.177,134293.940,30831,357000,8.636,56553.500,1.019144,1.914,48
two_opt,2000.000,0.010,0.975,250,67390.421,58343.348,134560.899,10541,120750,8.730,56553.500,1.031649,3.165,16
two_opt,2000.000,0.010,0.975,500,67390.421,58594.354,134877.866,20609,241500,8.534,56553.500,1.036087,3.609,32
two_opt,2000.000,0.010,0.975,750,67390.421,58179.843,135210.249,31079,362250,8.579,56553.500,1.028758,2.876,49
two_opt,2000.000,0.010,0.975,1000,67390.421,58491.769,134909.677,40955,483000,8.479,56553.500,1.034273,3.427,65
two_opt,2000.000,0.010,0.975,1250,67390.421,58207.864,134678.239,52011,603750,8.615,56553.500,1.029253,2.925,82
two_opt,2000.000,0.010,0.975,1500,67390.421,58742.996,135108.138,61135,724500,8.438,56553.500,1.038715,3.872,98
two_opt,2000.000,0.010,0.990,250,67390.421,58669.463,133329.283,25878,303750,8.520,56553.500,1.037415,3.742,41
two_opt,2000.000,0.010,0.990,500,67390.421,58556.498,135529.308,51439,607500,8.467,56553.500,1.035418,3.542,82
two_opt,2000.000,0.010,0.990,750,67390.421,57400.447,135325.757,76819,911250,8.430,56553.500,1.014976,1.498,124
two_opt,2000.000,0.010,0.990,1000,67390.421,58026.696,135625.850,102545,1215000,8.440,56553.500,1.026050,2.605,165
two_opt,2000.000,0.010,0.990,1250,67390.421,57300.939,135068.510,128182,1518750,8.440,56553.500,1.013216,1.322,206
two_opt,2000.000,0.010,0.990,1500,67390.421,56963.981,135376.835,153344,1822500,8.414,56553.500,1.007258,0.726,247
two_opt,2000.000,0.010,0.995,250,67390.421,57847.928,135399.198,51129,609000,8.396,56553.500,1.022889,2.289,83
two_opt,2000.000,0.010,0.995,500,67390.421,57616.867,135373.817,102783,1218000,8.439,56553.500,1.018803,1.880,165
two_opt,2000.000,0.010,0.995,750,67390.421,57835.018,135241.161,154499,1827000,8.456,56553.500,1.022660,2.266,248
two_opt,2000.000,0.010,0.995,1000,67390.421,57499.159,135242.402,204967,2436000,8.414,56553.500,1.016721,1.672,340
two_opt,2000.000,0.010,0.995,1250,67390.421,57287.604,135218.809,255802,3045000,8.401,56553.500,1.012981,1.298,417
two_opt,2000.000,0.010,0.995,1500,67390.421,57584.185,135162.203,307505,3654000,8.416,56553.500,1.018225,1.822,495
two_opt,2000.000,0.001,0.900,250,67390.421,60384.107,131607.359,2688,34500,7.791,56553.500,1.067734,6.773,5
two_opt,2000.000,0.001,0.900,500,67390.421,58710.891,133232.941,5426,69000,7.864,56553.500,1.038148,3.815,9
two_opt,2000.000,0.001,0.900,750,67390.421,59069.357,133126.993,7973,103500,7.703,56553.500,1.044486,4.449,14
two_opt,2000.000,0.001,0.900,1000,67390.421,59077.646,134508.803,10159,138000,7.362,56553.500,1.044633,4.463,18
two_opt,2000.000,0.001,0.900,1250,67390.421,58508.487,133723.714,13034,172500,7.556,56553.500,1.034569,3.457,23
two_opt,2000.000,0.001,0.900,1500,67390.421,60212.758,135254.669,15536,207000,7.505,56553.500,1.064704,6.470,28
two_opt,2000.000,0.001,0.925,250,67390.421,60906.702,131743.373,3566,46750,7.628,56553.500,1.076975,7.697,6
