neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,1000.000,0.010,0.925,1500,61640.052,55084.826,115081.559,11648,222000,5.247,53817.000,1.023558,2.356,30
two_opt,1000.000,0.010,0.950,250,61640.052,57054.869,111800.728,2956,56250,5.255,53817.000,1.060164,6.016,7
two_opt,1000.000,0.010,0.950,500,61640.052,57354.060,114762.417,6019,112500,5.350,53817.000,1.065724,6.572,15
two_opt,1000.000,0.010,0.950,750,61640.052,56823.399,115714.101,8868,168750,5.255,53817.000,1.055863,5.586,22
two_opt,1000.000,0.010,0.950,1000,61640.052,55070.352,114376.758,11272,225000,5.010,53817.000,1.023289,2.329,29
two_opt,1000.000,0.010,0.950,1250,61640.052,55124.815,114931.266,14210,281250,5.052,53817.000,1.024301,2.430,37
two_opt,1000.000,0.010,0.950,1500,61640.052,55559.801,114962.038,17164,337500,5.086,53817.000,1.032384,3.238,45
two_opt,1000.000,0.010,0.975,250,61640.052,55949.319,115164.726,5977,113750,5.255,53817.000,1.039622,3.962,15
two_opt,1000.000,0.010,0.975,500,61640.052,55270.877,116250.685,11384,227500,5.004,53817.000,1.027015,2.702,31
two_opt,1000.000,0.010,0.975,750,61640.052,55265.086,114150.119,16591,341250,4.862,53817.000,1.026908,2.691,46
two_opt,1000.000,0.010,0.975,1000,61640.052,55592.573,115191.870,22777,455000,5.006,53817.000,1.032993,3.299,60
two_opt,1000.000,0.010,0.975,1250,61640.052,54992.996,115308.240,28784,568750,5.061,53817.000,1.021852,2.185,77
two_opt,1000.000,0.010,0.975,1500,61640.052,55381.072,115442.204,34137,682500,5.002,53817.000,1.029063,2.906,91
two_opt,1000.000,0.010,0.990,250,61640.052,56245.996,114987.973,14487,286500,5.057,53817.000,1.045134,4.513,39
two_opt,1000.000,0.010,0.990,500,61640.052,55379.680,114709.354,28490,573000,4.972,53817.000,1.029037,2.904,76
two_opt,1000.000,0.010,0.990,750,61640.052,55383.016,115793.966,42392,859500,4.932,53817.000,1.029099,2.910,114
two_opt,1000.000,0.010,0.990,1000,61640.052,55041.857,115934.479,55727,1146000,4.863,53817.000,1.022760,2.276,153
two_opt,1000.000,0.010,0.990,1250,61640.052,54461.268,114932.990,70297,1432500,4.907,53817.000,1.011971,1.197,191
two_opt,1000.000,0.010,0.990,1500,61640.052,54942.591,115405.320,84138,1719000,4.895,53817.000,1.020915,2.092,229
two_opt,1000.000,0.010,0.995,250,61640.052,55099.358,115197.561,28403,574250,4.946,53817.000,1.023828,2.383,77
two_opt,1000.000,0.010,0.995,500,61640.052,54609.156,115127.207,56218,1148500,4.895,53817.000,1.014719,1.472,157
two_opt,1000.000,0.010,0.995,750,61640.052,54146.331,115434.273,84593,1722750,4.910,53817.000,1.006119,0.612,232
two_opt,1000.000,0.010,0.995,1000,61640.052,54020.747,115849.559,111812,2297000,4.868,53817.000,1.003786,0.379,306
two_opt,1000.000,0.010,0.995,1250,61640.052,54438.441,115434.068,141443,2871250,4.926,53817.000,1.011547,1.155,384
two_opt,1000.000,0.010,0.995,1500,61640.052,54423.686,116332.498,168012,3445500,4.876,53817.000,1.011273,1.127,459
two_opt,1000.000,0.001,0.900,250,61640.052,57425.160,110615.685,1711,33000,5.185,53817.000,1.067045,6.704,4
two_opt,1000.000,0.001,0.900,500,61640.052,55662.329,113055.661,3156,66000,4.782,53817.000,1.034289,3.429,9
two_opt,1000.000,0.001,0.900,750,61640.052,56984.646,115595.992,4640,99000,4.687,53817.000,1.058860,5.886,13
two_opt,1000.000,0.001,0.900,1000,61640.052,55908.938,115348.399,5935,132000,4.496,53817.000,1.038871,3.887,20
two_opt,1000.000,0.001,0.900,1250,61640.052,56341.521,115085.514,7494,165000,4.542,53817.000,1.046909,4.691,22
two_opt,1000.000,0.001,0.900,1500,61640.052,56333.866,115577.749,8672,198000,4.380,53817.000,1.046767,4.677,26
two_opt,1000.000,0.001,0.925,250,61640.052,56772.069,110507.836,2134,44500,4.796,53817.000,1.054910,5.491,6
two_opt,1000.000,0.001,0.925,500,61640.052,55832.645,112084.042,4000,89000,4.494,53817.000,1.037454,3.745,12
two_opt,1000.000,0.001,0.925,750,61640.052,55387.427,114966.473,5731,133500,4.293,53817.000,1.029181,2.918,18
two_opt,1000.000,0.001,0.925,1000,61640.052,56156.152,114974.438,7818,178000,4.392,53817.000,1.043465,4.346,24
two_opt,1000.000,0.001,0.925,1250,61640.052,56827.000,115949.807,9707,222500,4.363,53817.000,1.055930,5.593,30
two_opt,1000.000,0.001,0.925,1500,61640.052,56509.005,115801.031,11627,267000,4.355,53817.000,1.050021,5.002,35
two_opt,1000.000,0.001,0.950,250,61640.052,55871.377,114161.149,3138,67500,4.649,53817.000,1.038173,3.817,9
two_opt,1000.000,0.001,0.950,500,61640.052,56444.169,114174.699,5603,135000,4.150,53817.000,1.048817,4.882,18
two_opt,1000.000,0.001,0.950,750,61640.052,55963.853,116726.841,8720,202500,4.306,53817.000,1.039892,3.989,27
two_opt,1000.000,0.001,0.950,1000,61640.052,55629.826,115707.682,11659,270000,4.318,53817.000,1.033685,3.368,36
two_opt,1000.000,0.001,0.950,1250,61640.052,55293.981,116041.864,14487,337500,4.292,53817.000,1.027444,2.744,45
two_opt,1000.000,0.001,0.950,1500,61640.052,54400.737,115318.885,17080,405000,4.217,53817.000,1.010847,1.085,54
two_opt,1000.000,0.001,0.975,250,61640.052,56074.210,113465.898,5837,136500,4.276,53817.000,1.041942,4.194,18
two_opt,1000.000,0.001,0.975,500,61640.052,55553.342,114494.691,11876,273000,4.350,53817.000,1.032264,3.226,36
two_opt,1000.000,0.001,0.975,750,61640.052,55620.195,114362.800,17008,409500,4.153,53817.000,1.033506,3.351,54
two_opt,1000.000,0.001,0.975,1000,61640.052,54692.673,114203.943,21933,546000,4.017,53817.000,1.016271,1.627,73
two_opt,1000.000,0.001,0.975,1250,61640.052,55481.343,115634.808,27792,682500,4.072,53817.000,1.030926,3.093,91
two_opt,1000.000,0.001,0.975,1500,61640.052,54678.435,115063.684,33448,819000,4.084,53817.000,1.016007,1.601,110
two_opt,1000.000,0.001,0.990,250,61640.052,55708.192,115032.468,14304,343750,4.161,53817.000,1.035141,3.514,47
two_opt,1000.000,0.001,0.990,500,61640.052,54801.583,115441.664,28781,687500,4.186,53817.000,1.018295,1.830,93
two_opt,1000.000,0.001,0.990,750,61640.052,55046.723,115504.219,42592,1031250,4.130,53817.000,1.022850,2.285,138
two_opt,1000.000,0.001,0.990,1000,61640.052,54732.713,115885.918,56254,1375000,4.091,53817.000,1.017015,1.702,187
two_opt,1000.000,0.001,0.990,1250,61640.052,54355.307,115426.090,70222,1718750,4.086,53817.000,1.010003,1.000,231
two_opt,1000.000,0.001,0.990,1500,61640.052,54800.135,116055.147,84515,2062500,4.098,53817.000,1.018268,1.827,278
two_opt,1000.000,0.001,0.995,250,61640.052,54515.734,115478.218,28688,689250,4.162,53817.000,1.012984,1.298,92
two_opt,1000.000,0.001,0.995,500,61640.052,54976.117,115983.817,57150,1378500,4.146,53817.000,1.021538,2.154,186
two_opt,1000.000,0.001,0.995,750,61640.052,54626.129,115167.474,85201,2067750,4.120,53817.000,1.015035,1.503,277
two_opt,1000.000,0.001,0.995,1000,61640.052,54723.146,115507.978,113319,2757000,4.110,53817.000,1.016838,1.684,370
two_opt,1000.000,0.001,0.995,1250,61640.052,54331.771,115820.595,139224,3446250,4.040,53817.000,1.009565,0.957,463
two_opt,1000.000,0.001,0.995,1500,61640.052,53950.264,115935.773,169612,4135500,4.101,53817.000,1.002476,0.248,552
two_opt,1000.000,0.000,0.900,250,61640.052,58820.555,109350.850,1605,38250,4.196,53817.000,1.092974,9.297,5
two_opt,1000.000,0.000,0.900,500,61640.052,56556.955,113314.992,2962,76500,3.872,53817.000,1.050912,5.091,10
two_opt,1000.000,0.000,0.900,750,61640.052,55579.847,115148.426,4325,114750,3.769,53817.000,1.032756,3.276,15
two_opt,1000.000,0.000,0.900,1000,61640.052,56176.967,113850.281,5888,153000,3.848,53817.000,1.043852,4.385,20
two_opt,1000.000,0.000,0.900,1250,61640.052,55952.782,114593.962,7369,191250,3.853,53817.000,1.039686,3.969,25
two_opt,1000.000,0.000,0.900,1500,61640.052,56357.980,115237.473,8651,229500,3.769,53817.000,1.047215,4.722,31
two_opt,1000.000,0.000,0.925,250,61640.052,57445.440,109136.545,1911,51750,3.693,53817.000,1.067422,6.742,6
two_opt,1000.000,0.000,0.925,500,61640.052,57440.866,114093.613,3936,103500,3.803,53817.000,1.067337,6.734,13
two_opt,1000.000,0.000,0.925,750,61640.052,56131.430,113973.789,5904,155250,3.803,53817.000,1.043006,4.301,20
two_opt,1000.000,0.000,0.925,1000,61640.052,56634.031,115152.831,7735,207000,3.737,53817.000,1.052345,5.234,27
two_opt,1000.000,0.000,0.925,1250,61640.052,56171.514,113698.523,9557,258750,3.694,53817.000,1.043750,4.375,34
two_opt,1000.000,0.000,0.925,1500,61640.052,55645.258,116746.524,11573,310500,3.727,53817.000,1.033972,3.397,41
two_opt,1000.000,0.000,0.950,250,61640.052,57099.881,114689.466,2998,78750,3.807,53817.000,1.061001,6.100,10
two_opt,1000.000,0.000,0.950,500,61640.052,56427.226,112936.962,5749,157500,3.650,53817.000,1.048502,4.850,21
two_opt,1000.000,0.000,0.950,750,61640.052,55848.084,114911.595,8514,236250,3.604,53817.000,1.037741,3.774,31
two_opt,1000.000,0.000,0.950,1000,61640.052,54905.415,115060.130,11438,315000,3.631,53817.000,1.020224,2.022,42
two_opt,1000.000,0.000,0.950,1250,61640.052,56181.107,114813.975,14058,393750,3.570,53817.000,1.043929,4.393,52
two_opt,1000.000,0.000,0.950,1500,61640.052,55184.377,114694.473,17357,472500,3.673,53817.000,1.025408,2.541,63
two_opt,1000.000,0.000,0.975,250,61640.052,55537.538,112989.286,5706,159250,3.583,53817.000,1.031970,3.197,21
two_opt,1000.000,0.000,0.975,500,61640.052,54765.028,114106.592,11554,318500,3.628,53817.000,1.017616,1.762,42
two_opt,1000.000,0.000,0.975,750,61640.052,55648.920,115190.706,17123,477750,3.584,53817.000,1.034040,3.404,64
two_opt,1000.000,0.000,0.975,1000,61640.052,54376.074,115650.987,23298,637000,3.657,53817.000,1.010388,1.039,85
two_opt,1000.000,0.000,0.975,1250,61640.052,54650.623,115290.567,28301,796250,3.554,53817.000,1.015490,1.549,107
two_opt,1000.000,0.000,0.975,1500,61640.052,55691.366,115624.339,33594,955500,3.516,53817.000,1.034829,3.483,128
two_opt,1000.000,0.000,0.990,250,61640.052,56102.675,114780.884,14213,401000,3.544,53817.000,1.042471,4.247,54
two_opt,1000.000,0.000,0.990,500,61640.052,55224.120,115786.833,28456,802000,3.548,53817.000,1.026146,2.615,108
two_opt,1000.000,0.000,0.990,750,61640.052,55176.865,116232.810,42914,1203000,3.567,53817.000,1.025268,2.527,161
two_opt,1000.000,0.000,0.990,1000,61640.052,54376.633,114520.625,55687,1604000,3.472,53817.000,1.010399,1.040,215
two_opt,1000.000,0.000,0.990,1250,61640.052,54171.431,116328.497,70503,2005000,3.516,53817.000,1.006586,0.659,269
two_opt,1000.000,0.000,0.990,1500,61640.052,54031.313,115752.005,84797,2406000,3.524,53817.000,1.003982,0.398,321
two_opt,1000.000,0.000,0.995,250,61640.052,55350.073,114807.561,28256,804000,3.514,53817.000,1.028487,2.849,107
two_opt,1000.000,0.000,0.995,500,61640.052,55102.724,116008.458,56631,1608000,3.522,53817.000,1.023891,2.389,215
two_opt,1000.000,0.000,0.995,750,61640.052,54575.893,114938.822,85244,2412000,3.534,53817.000,1.014101,1.410,322
two_opt,1000.000,0.000,0.995,1000,61640.052,55052.803,115443.738,112114,3216000,3.486,53817.000,1.022963,2.296,430
two_opt,1000.000,0.000,0.995,1250,61640.052,54177.710,115435.363,140038,4020000,3.484,53817.000,1.006703,0.670,534
two_opt,1000.000,0.000,0.995,1500,61640.052,54468.317,114890.213,169388,4824000,3.511,53817.000,1.012102,1.210,651
two_opt,2000.000,0.100,0.900,250,61640.052,59509.814,125729.104,2951,23500,12.557,53817.000,1.105781,10.578,3
two_opt,2000.000,0.100,0.900,500,61640.052,57269.352,128104.238,5686,47000,12.098,53817.000,1.064150,6.415,6
two_opt,2000.000,0.100,0.900,750,61640.052,56263.743,128200.851,8090,70500,11.475,53817.000,1.045464,4.546,11
two_opt,2000.000,0.100,0.900,1000,61640.052,56558.035,128892.652,11026,94000,11.730,53817.000,1.050933,5.093,14
two_opt,2000.000,0.100,0.900,1250,61640.052,55918.112,128418.408,13530,117500,11.515,53817.000,1.039042,3.904,16
two_opt,2000.000,0.100,0.900,1500,61640.052,55890.251,128149.589,16257,141000,11.530,53817.000,1.038524,3.852,18
two_opt,2000.000,0.100,0.925,250,61640.052,57236.183,126129.513,3859,32000,12.059,53817.000,1.063534,6.353,4
two_opt,2000.000,0.100,0.925,500,61640.052,55809.106,127560.992,7406,64000,11.572,53817.000,1.037016,3.702,9
two_opt,2000.000,0.100,0.925,750,61640.052,56193.532,129050.210,10827,96000,11.278,53817.000,1.044160,4.416,12
two_opt,2000.000,0.100,0.925,1000,61640.052,56585.157,128964.673,14342,128000,11.205,53817.000,1.051436,5.144,17
two_opt,2000.000,0.100,0.925,1250,61640.052,56005.086,129233.798,18139,160000,11.337,53817.000,1.040658,4.066,21
two_opt,2000.000,0.100,0.925,1500,61640.052,54943.762,129561.639,21907,192000,11.410,53817.000,1.020937,2.094,26
two_opt,2000.000,0.100,0.950,250,61640.052,56915.482,128698.032,5606,48500,11.559,53817.000,1.057574,5.757,6
two_opt,2000.000,0.100,0.950,500,61640.052,56390.875,127796.242,11026,97000,11.367,53817.000,1.047826,4.783,13
two_opt,2000.000,0.100,0.950,750,61640.052,55823.747,127856.562,16279,145500,11.188,53817.000,1.037288,3.729,19
two_opt,2000.000,0.100,0.950,1000,61640.052,56450.742,129066.180,21504,194000,11.085,53817.000,1.048939,4.894,26
two_opt,2000.000,0.100,0.950,1250,61640.052,55803.502,129256.828,27205,242500,11.219,53817.000,1.036912,3.691,32
two_opt,2000.000,0.100,0.950,1500,61640.052,55382.979,129527.392,32157,291000,11.051,53817.000,1.029098,2.910,39
two_opt,2000.000,0.100,0.975,250,61640.052,55994.426,129659.348,11076,98000,11.302,53817.000,1.040460,4.046,13
two_opt,2000.000,0.100,0.975,500,61640.052,55811.579,129981.160,21857,196000,11.152,53817.000,1.037062,3.706,26
two_opt,2000.000,0.100,0.975,750,61640.052,55197.854,129757.869,32336,294000,10.999,53817.000,1.025658,2.566,39
two_opt,2000.000,0.100,0.975,1000,61640.052,54929.398,129099.847,43280,392000,11.041,53817.000,1.020670,2.067,52
two_opt,2000.000,0.100,0.975,1250,61640.052,55660.829,129194.898,53809,490000,10.981,53817.000,1.034261,3.426,65
two_opt,2000.000,0.100,0.975,1500,61640.052,55336.160,128863.475,64210,588000,10.920,53817.000,1.028228,2.823,78
two_opt,2000.000,0.100,0.990,250,61640.052,55137.675,129439.395,27262,246500,11.060,53817.000,1.024540,2.454,33
two_opt,2000.000,0.100,0.990,500,61640.052,54717.991,128917.419,53921,493000,10.937,53817.000,1.016742,1.674,66
two_opt,2000.000,0.100,0.990,750,61640.052,54778.523,128708.990,80147,739500,10.838,53817.000,1.017867,1.787,98
two_opt,2000.000,0.100,0.990,1000,61640.052,54553.321,129099.678,107575,986000,10.910,53817.000,1.013682,1.368,132
two_opt,2000.000,0.100,0.990,1250,61640.052,54792.339,129383.252,133793,1232500,10.855,53817.000,1.018123,1.812,165
two_opt,2000.000,0.100,0.990,1500,61640.052,54549.215,129404.441,160598,1479000,10.859,53817.000,1.013606,1.361,196
two_opt,2000.000,0.100,0.995,250,61640.052,55410.322,128738.335,54136,494000,10.959,53817.000,1.029606,2.961,66
two_opt,2000.000,0.100,0.995,500,61640.052,54211.786,129106.563,106970,988000,10.827,53817.000,1.007336,0.734,133
two_opt,2000.000,0.100,0.995,750,61640.052,54401.415,129200.417,162157,1482000,10.942,53817.000,1.010859,1.086,198
two_opt,2000.000,0.100,0.995,1000,61640.052,54676.379,129409.457,213354,1976000,10.797,53817.000,1.015969,1.597,264
two_opt,2000.000,0.100,0.995,1250,61640.052,54364.902,129344.821,268334,2470000,10.864,53817.000,1.010181,1.018,330
two_opt,2000.000,0.100,0.995,1500,61640.052,54500.552,129587.632,322255,2964000,10.872,53817.000,1.012701,1.270,396
two_opt,2000.000,0.010,0.900,250,61640.052,56580.943,124723.072,2825,29000,9.741,53817.000,1.051358,5.136,4
two_opt,2000.000,0.010,0.900,500,61640.052,56877.060,126865.587,5512,58000,9.503,53817.000,1.056860,5.686,8
two_opt,2000.000,0.010,0.900,750,61640.052,55681.266,128737.029,8108,87000,9.320,53817.000,1.034641,3.464,11
two_opt,2000.000,0.010,0.900,1000,61640.052,55504.637,128984.741,10939,116000,9.430,53817.000,1.031359,3.136,15
two_opt,2000.000,0.010,0.900,1250,61640.052,55872.880,128679.997,13381,145000,9.228,53817.000,1.038201,3.820,19
two_opt,2000.000,0.010,0.900,1500,61640.052,55681.778,130177.363,15863,174000,9.117,53817.000,1.034650,3.465,23
two_opt,2000.000,0.010,0.925,250,61640.052,56853.901,126875.999,3738,39250,9.524,53817.000,1.056430,5.643,5
two_opt,2000.000,0.010,0.925,500,61640.052,55671.286,127819.071,7397,78500,9.423,53817.000,1.034455,3.446,12
two_opt,2000.000,0.010,0.925,750,61640.052,56279.056,128598.463,10717,117750,9.101,53817.000,1.045749,4.575,15
two_opt,2000.000,0.010,0.925,1000,61640.052,56223.451,129414.744,14604,157000,9.302,53817.000,1.044715,4.472,21
two_opt,2000.000,0.010,0.925,1250,61640.052,55744.541,129178.169,17872,196250,9.107,53817.000,1.035817,3.582,26
two_opt,2000.000,0.010,0.925,1500,61640.052,56099.810,129719.067,21546,235500,9.149,53817.000,1.042418,4.242,31
two_opt,2000.000,0.010,0.950,250,61640.052,56600.628,127644.558,5567,59500,9.356,53817.000,1.051724,5.172,8
two_opt,2000.000,0.010,0.950,500,61640.052,57401.453,128010.002,10900,119000,9.160,53817.000,1.066604,6.660,15
two_opt,2000.000,0.010,0.950,750,61640.052,56197.100,129600.945,15953,178500,8.937,53817.000,1.044226,4.423,24
two_opt,2000.000,0.010,0.950,1000,61640.052,55708.348,129028.736,21633,238000,9.089,53817.000,1.035144,3.514,32
two_opt,2000.000,0.010,0.950,1250,61640.052,55415.984,128711.604,26882,297500,9.036,53817.000,1.029712,2.971,40
two_opt,2000.000,0.010,0.950,1500,61640.052,55523.872,129488.920,32130,357000,9.000,53817.000,1.031716,3.172,48
two_opt,2000.000,0.010,0.975,250,61640.052,56033.786,128703.498,11020,120750,9.126,53817.000,1.041191,4.119,16
two_opt,2000.000,0.010,0.975,500,61640.052,55336.943,129368.012,21833,241500,9.041,53817.000,1.028243,2.824,32
two_opt,2000.000,0.010,0.975,750,61640.052,54554.507,129531.223,32535,362250,8.981,53817.000,1.013704,1.370,48
two_opt,2000.000,0.010,0.975,1000,61640.052,55310.912,129454.348,43258,483000,8.956,53817.000,1.027759,2.776,64
two_opt,2000.000,0.010,0.975,1250,61640.052,55376.924,129089.957,53853,603750,8.920,53817.000,1.028986,2.899,81
two_opt,2000.000,0.010,0.975,1500,61640.052,54864.582,129148.947,64439,724500,8.894,53817.000,1.019466,1.947,98
two_opt,2000.000,0.010,0.990,250,61640.052,55739.044,128973.548,27071,303750,8.912,53817.000,1.035714,3.571,40
two_opt,2000.000,0.010,0.990,500,61640.052,55298.179,128784.757,53725,607500,8.844,53817.000,1.027523,2.752,82
two_opt,2000.000,0.010,0.990,750,61640.052,54566.405,129193.045,81112,911250,8.901,53817.000,1.013925,1.393,121
two_opt,2000.000,0.010,0.990,1000,61640.052,54846.691,129169.325,107326,1215000,8.833,53817.000,1.019133,1.913,163
two_opt,2000.000,0.010,0.990,1250,61640.052,55243.333,129036.206,135167,1518750,8.900,53817.000,1.026503,2.650,205
two_opt,2000.000,0.010,0.990,1500,61640.052,54247.278,129413.971,160976,1822500,8.833,53817.000,1.007995,0.800,247
two_opt,2000.000,0.010,0.995,250,61640.052,54897.817,128531.215,53658,609000,8.811,53817.000,1.020083,2.008,81
two_opt,2000.000,0.010,0.995,500,61640.052,54674.790,129374.333,107374,1218000,8.816,53817.000,1.015939,1.594,163
two_opt,2000.000,0.010,0.995,750,61640.052,54510.558,128929.570,161282,1827000,8.828,53817.000,1.012887,1.289,244
two_opt,2000.000,0.010,0.995,1000,61640.052,54758.359,129417.997,214597,2436000,8.809,53817.000,1.017492,1.749,323
two_opt,2000.000,0.010,0.995,1250,61640.052,54258.876,129592.123,267346,3045000,8.780,53817.000,1.008211,0.821,407
two_opt,2000.000,0.010,0.995,1500,61640.052,54609.939,129148.051,321731,3654000,8.805,53817.000,1.014734,1.473,490
two_opt,2000.000,0.001,0.900,250,61640.052,56240.244,126246.526,2826,34500,8.191,53817.000,1.045027,4.503,4
two_opt,2000.000,0.001,0.900,500,61640.052,56801.768,128096.387,5564,69000,8.064,53817.000,1.055461,5.546,9
two_opt,2000.000,0.001,0.900,750,61640.052,56128.700,128024.005,8217,103500,7.939,53817.000,1.042955,4.295,14
two_opt,2000.000,0.001,0.900,1000,61640.052,55585.143,129451.731,10942,138000,7.929,53817.000,1.032855,3.285,18
two_opt,2000.000,0.001,0.900,1250,61640.052,56822.529,129167.767,13695,172500,7.939,53817.000,1.055847,5.585,23
two_opt,2000.000,0.001,0.900,1500,61640.052,55985.848,129192.724,16346,207000,7.897,53817.000,1.040300,4.030,28
two_opt,2000.000,0.001,0.925,250,61640.052,56052.475,125193.660,3894,46750,8.329,53817.000,1.041538,4.154,7
