neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,1000.000,0.010,0.925,750,191894.621,191894.621,492571.904,5741,111000,5.172,172255.000,1.114015,11.401,65
two_opt,1000.000,0.010,0.925,1000,191894.621,191894.621,516827.532,7964,148000,5.381,172255.000,1.114015,11.401,93
two_opt,1000.000,0.010,0.925,1250,191894.621,191894.621,533343.113,10024,185000,5.418,172255.000,1.114015,11.401,108
two_opt,1000.000,0.010,0.925,1500,191894.621,191894.621,535152.632,11231,222000,5.059,172255.000,1.114015,11.401,130
two_opt,1000.000,0.010,0.950,250,191894.621,191894.621,426678.513,2895,56250,5.147,172255.000,1.114015,11.401,34
two_opt,1000.000,0.010,0.950,500,191894.621,191894.621,496764.273,5952,112500,5.291,172255.000,1.114015,11.401,67
two_opt,1000.000,0.010,0.950,750,191894.621,191894.621,519634.678,8716,168750,5.165,172255.000,1.114015,11.401,100
two_opt,1000.000,0.010,0.950,1000,191894.621,191894.621,532586.482,11235,225000,4.993,172255.000,1.114015,11.401,131
two_opt,1000.000,0.010,0.950,1250,191894.621,191894.621,546953.868,14240,281250,5.063,172255.000,1.114015,11.401,163
two_opt,1000.000,0.010,0.950,1500,191894.621,191894.621,548691.299,16511,337500,4.892,172255.000,1.114015,11.401,196
two_opt,1000.000,0.010,0.975,250,191894.621,191894.621,499762.186,5907,113750,5.193,172255.000,1.114015,11.401,67
two_opt,1000.000,0.010,0.975,500,191894.621,191894.621,542182.449,11700,227500,5.143,172255.000,1.114015,11.401,133
two_opt,1000.000,0.010,0.975,750,191894.621,191894.621,551976.163,16909,341250,4.955,172255.000,1.114015,11.401,198
two_opt,1000.000,0.010,0.975,1000,191894.621,189307.120,556164.532,21929,455000,4.820,172255.000,1.098993,9.899,270
two_opt,1000.000,0.010,0.975,1250,191894.621,188919.066,564634.526,27284,568750,4.797,172255.000,1.096741,9.674,330
two_opt,1000.000,0.010,0.975,1500,191894.621,189184.092,565047.850,32633,682500,4.781,172255.000,1.098279,9.828,396
two_opt,1000.000,0.010,0.990,250,191894.621,191894.621,540631.993,14080,286500,4.914,172255.000,1.114015,11.401,173
two_opt,1000.000,0.010,0.990,500,191894.621,187570.392,562391.515,27054,573000,4.721,172255.000,1.088911,8.891,336
two_opt,1000.000,0.010,0.990,750,191894.621,187832.323,568682.199,40318,859500,4.691,172255.000,1.090432,9.043,499
two_opt,1000.000,0.010,0.990,1000,191894.621,186302.054,572000.103,52690,1146000,4.598,172255.000,1.081548,8.155,670
two_opt,1000.000,0.010,0.990,1250,191894.621,182903.541,574427.005,66514,1432500,4.643,172255.000,1.061818,6.182,846
two_opt,1000.000,0.010,0.990,1500,191894.621,183048.977,576922.906,78577,1719000,4.571,172255.000,1.062663,6.266,1012
two_opt,1000.000,0.010,0.995,250,191894.621,187180.649,560910.288,27214,574250,4.739,172255.000,1.086649,8.665,335
two_opt,1000.000,0.010,0.995,500,191894.621,183442.576,568572.955,52731,1148500,4.591,172255.000,1.064948,6.495,670
two_opt,1000.000,0.010,0.995,750,191894.621,181886.083,575794.393,79006,1722750,4.586,172255.000,1.055912,5.591,1024
two_opt,1000.000,0.010,0.995,1000,191894.621,183497.804,575424.464,103919,2297000,4.524,172255.000,1.065268,6.527,1358
two_opt,1000.000,0.010,0.995,1250,191894.621,181145.129,577371.981,130895,2871250,4.559,172255.000,1.051610,5.161,1694
two_opt,1000.000,0.010,0.995,1500,191894.621,182731.316,579121.972,155610,3445500,4.516,172255.000,1.060819,6.082,2020
two_opt,1000.000,0.001,0.900,250,191894.621,191894.621,356504.985,1276,33000,3.867,172255.000,1.114015,11.401,21
two_opt,1000.000,0.001,0.900,500,191894.621,191894.621,424417.743,2919,66000,4.423,172255.000,1.114015,11.401,40
two_opt,1000.000,0.001,0.900,750,191894.621,191894.621,474533.459,4619,99000,4.666,172255.000,1.114015,11.401,60
two_opt,1000.000,0.001,0.900,1000,191894.621,191894.621,498058.181,6100,132000,4.621,172255.000,1.114015,11.401,77
two_opt,1000.000,0.001,0.900,1250,191894.621,191894.621,523102.289,7729,165000,4.684,172255.000,1.114015,11.401,97
two_opt,1000.000,0.001,0.900,1500,191894.621,191894.621,526339.169,8861,198000,4.475,172255.000,1.114015,11.401,117
two_opt,1000.000,0.001,0.925,250,191894.621,191894.621,382717.551,1836,44500,4.126,172255.000,1.114015,11.401,26
two_opt,1000.000,0.001,0.925,500,191894.621,191894.621,460752.345,4054,89000,4.555,172255.000,1.114015,11.401,52
two_opt,1000.000,0.001,0.925,750,191894.621,191894.621,491415.000,5881,133500,4.405,172255.000,1.114015,11.401,79
two_opt,1000.000,0.001,0.925,1000,191894.621,191894.621,522475.292,8152,178000,4.580,172255.000,1.114015,11.401,106
two_opt,1000.000,0.001,0.925,1250,191894.621,191894.621,527234.699,9834,222500,4.420,172255.000,1.114015,11.401,131
two_opt,1000.000,0.001,0.925,1500,191894.621,191770.628,540860.365,11865,267000,4.444,172255.000,1.113295,11.329,158
two_opt,1000.000,0.001,0.950,250,191894.621,191894.621,434858.728,3052,67500,4.521,172255.000,1.114015,11.401,40
two_opt,1000.000,0.001,0.950,500,191894.621,191894.621,496709.281,5962,135000,4.416,172255.000,1.114015,11.401,79
two_opt,1000.000,0.001,0.950,750,191894.621,191894.621,516509.678,8661,202500,4.277,172255.000,1.114015,11.401,119
two_opt,1000.000,0.001,0.950,1000,191894.621,191894.621,539237.021,11550,270000,4.278,172255.000,1.114015,11.401,157
two_opt,1000.000,0.001,0.950,1250,191894.621,191894.621,543959.985,14105,337500,4.179,172255.000,1.114015,11.401,197
two_opt,1000.000,0.001,0.950,1500,191894.621,191797.592,544985.678,16775,405000,4.142,172255.000,1.113452,11.345,237
two_opt,1000.000,0.001,0.975,250,191894.621,191894.621,500751.863,6248,136500,4.577,172255.000,1.114015,11.401,80
two_opt,1000.000,0.001,0.975,500,191894.621,191894.621,535062.759,11441,273000,4.191,172255.000,1.114015,11.401,160
two_opt,1000.000,0.001,0.975,750,191894.621,191894.621,549865.244,16682,409500,4.074,172255.000,1.114015,11.401,260
two_opt,1000.000,0.001,0.975,1000,191894.621,186994.479,556242.446,21993,546000,4.028,172255.000,1.085568,8.557,322
two_opt,1000.000,0.001,0.975,1250,191894.621,187218.092,559416.231,26917,682500,3.944,172255.000,1.086866,8.687,420
two_opt,1000.000,0.001,0.975,1500,191894.621,185894.935,564752.232,32251,819000,3.938,172255.000,1.079185,7.918,475
two_opt,1000.000,0.001,0.990,250,191894.621,191894.621,540790.691,14061,343750,4.090,172255.000,1.114015,11.401,210
two_opt,1000.000,0.001,0.990,500,191894.621,186936.279,560945.254,26945,687500,3.919,172255.000,1.085230,8.523,400
two_opt,1000.000,0.001,0.990,750,191894.621,185754.567,565460.886,39620,1031250,3.842,172255.000,1.078370,7.837,604
two_opt,1000.000,0.001,0.990,1000,191894.621,185111.440,570940.541,53630,1375000,3.900,172255.000,1.074636,7.464,808
two_opt,1000.000,0.001,0.990,1250,191894.621,184560.955,570818.742,65959,1718750,3.838,172255.000,1.071440,7.144,1015
two_opt,1000.000,0.001,0.990,1500,191894.621,183144.946,574940.811,77861,2062500,3.775,172255.000,1.063220,6.322,1219
two_opt,1000.000,0.001,0.995,250,191894.621,186803.877,560258.726,27489,689250,3.988,172255.000,1.084461,8.446,401
two_opt,1000.000,0.001,0.995,500,191894.621,186782.937,568453.230,51843,1378500,3.761,172255.000,1.084340,8.434,803
two_opt,1000.000,0.001,0.995,750,191894.621,181121.494,572985.002,77920,2067750,3.768,172255.000,1.051473,5.147,1233
two_opt,1000.000,0.001,0.995,1000,191894.621,183920.206,576425.214,105049,2757000,3.810,172255.000,1.067721,6.772,1626
two_opt,1000.000,0.001,0.995,1250,191894.621,181413.761,578249.970,130156,3446250,3.777,172255.000,1.053170,5.317,2032
two_opt,1000.000,0.001,0.995,1500,191894.621,181588.702,578448.533,155367,4135500,3.757,172255.000,1.054185,5.419,2426
two_opt,1000.000,0.000,0.900,250,191894.621,191894.621,356122.496,1347,38250,3.522,172255.000,1.114015,11.401,24
two_opt,1000.000,0.000,0.900,500,191894.621,191894.621,448911.869,3273,76500,4.278,172255.000,1.114015,11.401,47
two_opt,1000.000,0.000,0.900,750,191894.621,191894.621,466273.122,4490,114750,3.913,172255.000,1.114015,11.401,69
two_opt,1000.000,0.000,0.900,1000,191894.621,191894.621,504243.803,6325,153000,4.134,172255.000,1.114015,11.401,90
two_opt,1000.000,0.000,0.900,1250,191894.621,191894.621,503194.481,7084,191250,3.704,172255.000,1.114015,11.401,111
two_opt,1000.000,0.000,0.900,1500,191894.621,191894.621,519391.539,8807,229500,3.837,172255.000,1.114015,11.401,134
two_opt,1000.000,0.000,0.925,250,191894.621,191894.621,381239.437,1938,51750,3.745,172255.000,1.114015,11.401,31
two_opt,1000.000,0.000,0.925,500,191894.621,191894.621,463913.679,4117,103500,3.978,172255.000,1.114015,11.401,60
two_opt,1000.000,0.000,0.925,750,191894.621,191894.621,499885.076,6264,155250,4.035,172255.000,1.114015,11.401,91
two_opt,1000.000,0.000,0.925,1000,191894.621,191894.621,524361.958,8154,207000,3.939,172255.000,1.114015,11.401,120
two_opt,1000.000,0.000,0.925,1250,191894.621,191894.621,528018.851,9627,258750,3.721,172255.000,1.114015,11.401,151
two_opt,1000.000,0.000,0.925,1500,191894.621,191894.621,535586.324,11538,310500,3.716,172255.000,1.114015,11.401,182
two_opt,1000.000,0.000,0.950,250,191894.621,191894.621,413409.545,2901,78750,3.684,172255.000,1.114015,11.401,46
two_opt,1000.000,0.000,0.950,500,191894.621,191894.621,495163.571,6020,157500,3.822,172255.000,1.114015,11.401,92
two_opt,1000.000,0.000,0.950,750,191894.621,191894.621,527548.141,9064,236250,3.837,172255.000,1.114015,11.401,138
two_opt,1000.000,0.000,0.950,1000,191894.621,191894.621,536038.089,11758,315000,3.733,172255.000,1.114015,11.401,184
two_opt,1000.000,0.000,0.950,1250,191894.621,191217.655,543969.382,14283,393750,3.627,172255.000,1.110085,11.008,229
two_opt,1000.000,0.000,0.950,1500,191894.621,191533.377,549683.278,16798,472500,3.555,172255.000,1.111918,11.192,276
two_opt,1000.000,0.000,0.975,250,191894.621,191894.621,494618.700,6088,159250,3.823,172255.000,1.114015,11.401,94
two_opt,1000.000,0.000,0.975,500,191894.621,191894.621,531692.821,11451,318500,3.595,172255.000,1.114015,11.401,190
two_opt,1000.000,0.000,0.975,750,191894.621,191894.621,551956.401,16928,477750,3.543,172255.000,1.114015,11.401,282
two_opt,1000.000,0.000,0.975,1000,191894.621,191235.872,557893.941,21834,637000,3.428,172255.000,1.110191,11.019,369
two_opt,1000.000,0.000,0.975,1250,191894.621,187028.260,562719.187,27499,796250,3.454,172255.000,1.085764,8.576,466
two_opt,1000.000,0.000,0.975,1500,191894.621,185555.826,565525.890,32261,955500,3.376,172255.000,1.077216,7.722,555
two_opt,1000.000,0.000,0.990,250,191894.621,190652.295,541484.245,14217,401000,3.545,172255.000,1.106803,10.680,234
two_opt,1000.000,0.000,0.990,500,191894.621,183451.012,557262.432,27290,802000,3.403,172255.000,1.064997,6.500,465
two_opt,1000.000,0.000,0.990,750,191894.621,182783.076,564039.247,39768,1203000,3.306,172255.000,1.061119,6.112,705
two_opt,1000.000,0.000,0.990,1000,191894.621,183808.596,572288.568,52241,1604000,3.257,172255.000,1.067073,6.707,943
two_opt,1000.000,0.000,0.990,1250,191894.621,182449.806,570666.321,65686,2005000,3.276,172255.000,1.059184,5.918,1185
two_opt,1000.000,0.000,0.990,1500,191894.621,182946.568,571672.951,78887,2406000,3.279,172255.000,1.062068,6.207,1430
two_opt,1000.000,0.000,0.995,250,191894.621,185393.409,562174.965,27221,804000,3.386,172255.000,1.076273,7.627,471
two_opt,1000.000,0.000,0.995,500,191894.621,183432.468,571320.323,52852,1608000,3.287,172255.000,1.064889,6.489,949
two_opt,1000.000,0.000,0.995,750,191894.621,181018.799,572475.552,78789,2412000,3.267,172255.000,1.050877,5.088,1430
two_opt,1000.000,0.000,0.995,1000,191894.621,182923.416,576991.942,104806,3216000,3.259,172255.000,1.061934,6.193,1891
two_opt,1000.000,0.000,0.995,1250,191894.621,182465.169,577128.975,130283,4020000,3.241,172255.000,1.059274,5.927,2359
two_opt,1000.000,0.000,0.995,1500,191894.621,181180.380,579330.411,155482,4824000,3.223,172255.000,1.051815,5.181,2829
two_opt,2000.000,0.100,0.900,250,191894.621,191894.621,545126.397,3160,23500,13.447,172255.000,1.114015,11.401,14
two_opt,2000.000,0.100,0.900,500,191894.621,191894.621,599367.021,6164,47000,13.115,172255.000,1.114015,11.401,28
two_opt,2000.000,0.100,0.900,750,191894.621,191894.621,609931.875,8730,70500,12.383,172255.000,1.114015,11.401,43
two_opt,2000.000,0.100,0.900,1000,191894.621,191894.621,624468.764,11593,94000,12.333,172255.000,1.114015,11.401,57
two_opt,2000.000,0.100,0.900,1250,191894.621,191894.621,624958.276,13854,117500,11.791,172255.000,1.114015,11.401,72
two_opt,2000.000,0.100,0.900,1500,191894.621,191894.621,631322.750,16625,141000,11.791,172255.000,1.114015,11.401,83
two_opt,2000.000,0.100,0.925,250,191894.621,191894.621,568418.680,4217,32000,13.178,172255.000,1.114015,11.401,20
two_opt,2000.000,0.100,0.925,500,191894.621,191894.621,606992.347,7800,64000,12.188,172255.000,1.114015,11.401,38
two_opt,2000.000,0.100,0.925,750,191894.621,191894.621,614576.175,11519,96000,11.999,172255.000,1.114015,11.401,56
two_opt,2000.000,0.100,0.925,1000,191894.621,191894.621,626816.646,14679,128000,11.468,172255.000,1.114015,11.401,75
two_opt,2000.000,0.100,0.925,1250,191894.621,191894.621,633857.527,18331,160000,11.457,172255.000,1.114015,11.401,93
two_opt,2000.000,0.100,0.925,1500,191894.621,191894.621,635073.481,21776,192000,11.342,172255.000,1.114015,11.401,112
two_opt,2000.000,0.100,0.950,250,191894.621,191894.621,587086.053,6103,48500,12.584,172255.000,1.114015,11.401,29
two_opt,2000.000,0.100,0.950,500,191894.621,191894.621,623359.366,11588,97000,11.946,172255.000,1.114015,11.401,57
two_opt,2000.000,0.100,0.950,750,191894.621,191894.621,629398.345,16574,145500,11.391,172255.000,1.114015,11.401,85
two_opt,2000.000,0.100,0.950,1000,191894.621,191894.621,633408.030,21875,194000,11.276,172255.000,1.114015,11.401,112
two_opt,2000.000,0.100,0.950,1250,191894.621,191894.621,641575.052,27255,242500,11.239,172255.000,1.114015,11.401,141
two_opt,2000.000,0.100,0.950,1500,191894.621,191894.621,640849.978,32031,291000,11.007,172255.000,1.114015,11.401,173
two_opt,2000.000,0.100,0.975,250,191894.621,191813.271,619731.147,11570,98000,11.806,172255.000,1.113543,11.354,58
two_opt,2000.000,0.100,0.975,500,191894.621,191894.621,636776.743,22131,196000,11.291,172255.000,1.114015,11.401,115
two_opt,2000.000,0.100,0.975,750,191894.621,191894.621,640646.857,32231,294000,10.963,172255.000,1.114015,11.401,171
two_opt,2000.000,0.100,0.975,1000,191894.621,191894.621,645945.604,42429,392000,10.824,172255.000,1.114015,11.401,227
two_opt,2000.000,0.100,0.975,1250,191894.621,191894.621,646437.966,52866,490000,10.789,172255.000,1.114015,11.401,284
two_opt,2000.000,0.100,0.975,1500,191894.621,190626.097,648274.266,61941,588000,10.534,172255.000,1.106651,10.665,341
two_opt,2000.000,0.100,0.990,250,191894.621,191894.621,638091.231,26999,246500,10.953,172255.000,1.114015,11.401,143
two_opt,2000.000,0.100,0.990,500,191894.621,190873.687,648576.362,52136,493000,10.575,172255.000,1.108088,10.809,286
two_opt,2000.000,0.100,0.990,750,191894.621,185912.495,648881.149,77647,739500,10.500,172255.000,1.079286,7.929,429
two_opt,2000.000,0.100,0.990,1000,191894.621,185932.109,651322.259,104104,986000,10.558,172255.000,1.079400,7.940,572
two_opt,2000.000,0.100,0.990,1250,191894.621,183763.932,651831.029,128795,1232500,10.450,172255.000,1.066813,6.681,726
two_opt,2000.000,0.100,0.990,1500,191894.621,182813.296,654040.900,153725,1479000,10.394,172255.000,1.061295,6.129,914
two_opt,2000.000,0.100,0.995,250,191894.621,190485.063,645489.676,52123,494000,10.551,172255.000,1.105832,10.583,287
two_opt,2000.000,0.100,0.995,500,191894.621,184950.322,653041.689,104183,988000,10.545,172255.000,1.073701,7.370,574
two_opt,2000.000,0.100,0.995,750,191894.621,185348.189,652729.586,154363,1482000,10.416,172255.000,1.076011,7.601,874
two_opt,2000.000,0.100,0.995,1000,191894.621,181418.940,654449.617,205477,1976000,10.399,172255.000,1.053200,5.320,1166
two_opt,2000.000,0.100,0.995,1250,191894.621,182552.632,654972.981,255399,2470000,10.340,172255.000,1.059781,5.978,1460
two_opt,2000.000,0.100,0.995,1500,191894.621,181653.961,654994.049,305177,2964000,10.296,172255.000,1.054564,5.456,1746
two_opt,2000.000,0.010,0.900,250,191894.621,191894.621,542981.131,3258,29000,11.234,172255.000,1.114015,11.401,18
two_opt,2000.000,0.010,0.900,500,191894.621,191894.621,589951.070,6133,58000,10.574,172255.000,1.114015,11.401,35
two_opt,2000.000,0.010,0.900,750,191894.621,191894.621,604272.577,8749,87000,10.056,172255.000,1.114015,11.401,53
two_opt,2000.000,0.010,0.900,1000,191894.621,191894.621,615012.854,11160,116000,9.621,172255.000,1.114015,11.401,68
two_opt,2000.000,0.010,0.900,1250,191894.621,191894.621,625925.968,14033,145000,9.678,172255.000,1.114015,11.401,85
two_opt,2000.000,0.010,0.900,1500,191894.621,191894.621,626547.638,16475,174000,9.468,172255.000,1.114015,11.401,101
two_opt,2000.000,0.010,0.925,250,191894.621,191894.621,556660.834,4166,39250,10.614,172255.000,1.114015,11.401,23
two_opt,2000.000,0.010,0.925,500,191894.621,191894.621,600529.158,7985,78500,10.172,172255.000,1.114015,11.401,46
two_opt,2000.000,0.010,0.925,750,191894.621,191894.621,620411.505,11522,117750,9.785,172255.000,1.114015,11.401,70
two_opt,2000.000,0.010,0.925,1000,191894.621,191894.621,621800.891,14956,157000,9.526,172255.000,1.114015,11.401,92
two_opt,2000.000,0.010,0.925,1250,191894.621,191816.807,630870.076,18490,196250,9.422,172255.000,1.113563,11.356,117
two_opt,2000.000,0.010,0.925,1500,191894.621,191894.621,634763.668,21586,235500,9.166,172255.000,1.114015,11.401,138
two_opt,2000.000,0.010,0.950,250,191894.621,191894.621,581609.972,5979,59500,10.049,172255.000,1.114015,11.401,36
two_opt,2000.000,0.010,0.950,500,191894.621,191894.621,616310.870,11553,119000,9.708,172255.000,1.114015,11.401,69
two_opt,2000.000,0.010,0.950,750,191894.621,191894.621,631048.222,17001,178500,9.524,172255.000,1.114015,11.401,109
two_opt,2000.000,0.010,0.950,1000,191894.621,191894.621,634404.709,21924,238000,9.212,172255.000,1.114015,11.401,139
two_opt,2000.000,0.010,0.950,1250,191894.621,191894.621,638495.302,26937,297500,9.054,172255.000,1.114015,11.401,173
two_opt,2000.000,0.010,0.950,1500,191894.621,191894.621,647493.444,32164,357000,9.010,172255.000,1.114015,11.401,209
two_opt,2000.000,0.010,0.975,250,191894.621,191894.621,612113.463,11622,120750,9.625,172255.000,1.114015,11.401,72
two_opt,2000.000,0.010,0.975,500,191894.621,191894.621,633002.636,21789,241500,9.022,172255.000,1.114015,11.401,142
two_opt,2000.000,0.010,0.975,750,191894.621,191894.621,639839.907,32246,362250,8.902,172255.000,1.114015,11.401,211
two_opt,2000.000,0.010,0.975,1000,191894.621,191894.621,646370.038,42616,483000,8.823,172255.000,1.114015,11.401,279
two_opt,2000.000,0.010,0.975,1250,191894.621,190267.211,648875.894,52722,603750,8.732,172255.000,1.104567,10.457,353
two_opt,2000.000,0.010,0.975,1500,191894.621,188456.520,647768.635,62265,724500,8.594,172255.000,1.094055,9.406,421
two_opt,2000.000,0.010,0.990,250,191894.621,191894.621,637656.699,26706,303750,8.792,172255.000,1.114015,11.401,178
two_opt,2000.000,0.010,0.990,500,191894.621,189090.554,647191.178,52512,607500,8.644,172255.000,1.097736,9.774,352
two_opt,2000.000,0.010,0.990,750,191894.621,186513.444,650487.824,78168,911250,8.578,172255.000,1.082775,8.278,526
two_opt,2000.000,0.010,0.990,1000,191894.621,185542.078,652510.551,103902,1215000,8.552,172255.000,1.077136,7.714,714
two_opt,2000.000,0.010,0.990,1250,191894.621,183590.770,654517.827,128760,1518750,8.478,172255.000,1.065808,6.581,892
two_opt,2000.000,0.010,0.990,1500,191894.621,182915.512,653549.297,153874,1822500,8.443,172255.000,1.061888,6.189,1078
two_opt,2000.000,0.010,0.995,250,191894.621,188704.842,646328.462,52766,609000,8.664,172255.000,1.095497,9.550,357
two_opt,2000.000,0.010,0.995,500,191894.621,183825.019,652079.288,103428,1218000,8.492,172255.000,1.067168,6.717,717
two_opt,2000.000,0.010,0.995,750,191894.621,185556.587,654320.566,154271,1827000,8.444,172255.000,1.077220,7.722,1079
two_opt,2000.000,0.010,0.995,1000,191894.621,181346.106,653519.593,205145,2436000,8.421,172255.000,1.052777,5.278,1434
two_opt,2000.000,0.010,0.995,1250,191894.621,182289.839,654877.577,256090,3045000,8.410,172255.000,1.058256,5.826,1796
two_opt,2000.000,0.010,0.995,1500,191894.621,180717.639,655457.534,306660,3654000,8.392,172255.000,1.049129,4.913,2152
two_opt,2000.000,0.001,0.900,250,191894.621,191894.621,535981.763,3318,34500,9.617,172255.000,1.114015,11.401,21
two_opt,2000.000,0.001,0.900,500,191894.621,191894.621,590784.541,6411,69000,9.291,172255.000,1.114015,11.401,42
two_opt,2000.000,0.001,0.900,750,191894.621,191894.621,605959.676,8821,103500,8.523,172255.000,1.114015,11.401,62
two_opt,2000.000,0.001,0.900,1000,191894.621,191894.621,616146.397,11455,138000,8.301,172255.000,1.114015,11.401,84
two_opt,2000.000,0.001,0.900,1250,191894.621,191894.621,627187.781,14241,172500,8.256,172255.000,1.114015,11.401,105
two_opt,2000.000,0.001,0.900,1500,191894.621,191894.621,632224.255,16721,207000,8.078,172255.000,1.114015,11.401,121
