neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,1000.000,0.010,0.900,500,135349.553,135349.553,307751.381,3076,55000,5.593,119716.000,1.130589,13.059,20
two_opt,1000.000,0.010,0.900,750,135349.553,135349.553,316871.144,4516,82500,5.474,119716.000,1.130589,13.059,31
two_opt,1000.000,0.010,0.900,1000,135349.553,135349.553,329527.293,5882,110000,5.347,119716.000,1.130589,13.059,41
two_opt,1000.000,0.010,0.900,1250,135349.553,134365.944,333424.903,7147,137500,5.198,119716.000,1.122372,12.237,51
two_opt,1000.000,0.010,0.900,1500,135349.553,132494.811,338946.448,8573,165000,5.196,119716.000,1.106743,10.674,62
two_opt,1000.000,0.010,0.925,250,135349.553,135349.553,273984.219,1894,37000,5.119,119716.000,1.130589,13.059,13
two_opt,1000.000,0.010,0.925,500,135349.553,135349.553,308866.710,3941,74000,5.326,119716.000,1.130589,13.059,27
two_opt,1000.000,0.010,0.925,750,135349.553,135349.553,322423.622,5536,111000,4.987,119716.000,1.130589,13.059,41
two_opt,1000.000,0.010,0.925,1000,135349.553,134047.588,328951.577,7476,148000,5.051,119716.000,1.119713,11.971,55
two_opt,1000.000,0.010,0.925,1250,135349.553,131003.313,332893.040,9037,185000,4.885,119716.000,1.094284,9.428,67
two_opt,1000.000,0.010,0.925,1500,135349.553,130296.701,339992.432,10991,222000,4.951,119716.000,1.088382,8.838,80
two_opt,1000.000,0.010,0.950,250,135349.553,135349.553,290401.996,2894,56250,5.145,119716.000,1.130589,13.059,20
two_opt,1000.000,0.010,0.950,500,135349.553,135349.553,331750.242,5938,112500,5.278,119716.000,1.130589,13.059,42
two_opt,1000.000,0.010,0.950,750,135349.553,133433.253,333488.909,8358,168750,4.953,119716.000,1.114582,11.458,61
two_opt,1000.000,0.010,0.950,1000,135349.553,130800.934,340623.662,10947,225000,4.865,119716.000,1.092594,9.259,83
two_opt,1000.000,0.010,0.950,1250,135349.553,129202.227,342731.609,13666,281250,4.859,119716.000,1.079239,7.924,102
two_opt,1000.000,0.010,0.950,1500,135349.553,127297.089,343734.612,16179,337500,4.794,119716.000,1.063326,6.333,124
two_opt,1000.000,0.010,0.975,250,135349.553,135349.312,323647.325,5884,113750,5.173,119716.000,1.130587,13.059,41
two_opt,1000.000,0.010,0.975,500,135349.553,129618.191,339642.297,10782,227500,4.739,119716.000,1.082714,8.271,84
two_opt,1000.000,0.010,0.975,750,135349.553,128179.412,343032.364,16075,341250,4.711,119716.000,1.070696,7.070,124
two_opt,1000.000,0.010,0.975,1000,135349.553,129046.461,345046.988,21113,455000,4.640,119716.000,1.077938,7.794,165
two_opt,1000.000,0.010,0.975,1250,135349.553,126320.772,346865.576,26121,568750,4.593,119716.000,1.055170,5.517,209
two_opt,1000.000,0.010,0.975,1500,135349.553,127724.420,349886.239,31436,682500,4.606,119716.000,1.066895,6.690,253
two_opt,1000.000,0.010,0.990,250,135349.553,130283.426,336017.017,13124,286500,4.581,119716.000,1.088271,8.827,103
two_opt,1000.000,0.010,0.990,500,135349.553,128501.909,348631.140,26621,573000,4.646,119716.000,1.073390,7.339,207
two_opt,1000.000,0.010,0.990,750,135349.553,127895.018,349806.375,39081,859500,4.547,119716.000,1.068320,6.832,311
two_opt,1000.000,0.010,0.990,1000,135349.553,126430.150,350758.377,51574,1146000,4.500,119716.000,1.056084,5.608,413
two_opt,1000.000,0.010,0.990,1250,135349.553,124776.676,350432.673,64503,1432500,4.503,119716.000,1.042272,4.227,520
two_opt,1000.000,0.010,0.990,1500,135349.553,125263.199,349534.483,77893,1719000,4.531,119716.000,1.046336,4.634,618
two_opt,1000.000,0.001,0.850,250,135349.553,135349.553,234749.813,981,21500,4.563,119716.000,1.130589,13.059,8
two_opt,1000.000,0.001,0.850,500,135349.553,135349.553,283429.757,2118,43000,4.926,119716.000,1.130589,13.059,17
two_opt,1000.000,0.001,0.850,750,135349.553,135349.553,299044.765,3064,64500,4.750,119716.000,1.130589,13.059,23
two_opt,1000.000,0.001,0.850,1000,135349.553,135349.553,319103.917,4150,86000,4.826,119716.000,1.130589,13.059,31
two_opt,1000.000,0.001,0.850,1250,135349.553,135349.553,328778.697,4945,107500,4.600,119716.000,1.130589,13.059,40
