neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,10000.000,0.010,0.925,1500,62288.535,57187.249,147474.961,49037,267000,18.366,54679.000,1.045872,4.587,49
two_opt,10000.000,0.010,0.950,250,62288.535,57398.405,147335.119,12527,67500,18.559,54679.000,1.049734,4.973,12
two_opt,10000.000,0.010,0.950,500,62288.535,59163.955,146973.305,25063,135000,18.565,54679.000,1.082023,8.202,19
two_opt,10000.000,0.010,0.950,750,62288.535,57032.014,147964.131,37093,202500,18.318,54679.000,1.043033,4.303,36
two_opt,10000.000,0.010,0.950,1000,62288.535,57937.795,147639.174,49369,270000,18.285,54679.000,1.059599,5.960,44
two_opt,10000.000,0.010,0.950,1250,62288.535,57068.167,147941.409,61984,337500,18.366,54679.000,1.043694,4.369,53
two_opt,10000.000,0.010,0.950,1500,62288.535,57657.931,147956.010,74157,405000,18.310,54679.000,1.054480,5.448,70
two_opt,10000.000,0.010,0.975,250,62288.535,58926.914,147007.079,25209,136500,18.468,54679.000,1.077688,7.769,22
two_opt,10000.000,0.010,0.975,500,62288.535,55771.308,147926.100,49936,273000,18.292,54679.000,1.019977,1.998,40
two_opt,10000.000,0.010,0.975,750,62288.535,55290.574,147649.921,75061,409500,18.330,54679.000,1.011185,1.118,64
two_opt,10000.000,0.010,0.975,1000,62288.535,56145.549,147861.118,99200,546000,18.168,54679.000,1.026821,2.682,89
two_opt,10000.000,0.010,0.975,1250,62288.535,56155.603,147791.396,123503,682500,18.096,54679.000,1.027005,2.700,115
two_opt,10000.000,0.010,0.975,1500,62288.535,56868.534,148091.412,149132,819000,18.209,54679.000,1.040043,4.004,131
two_opt,10000.000,0.010,0.990,250,62288.535,58088.482,147472.718,62653,343750,18.226,54679.000,1.062355,6.235,59
two_opt,10000.000,0.010,0.990,500,62288.535,56285.948,147933.429,124633,687500,18.128,54679.000,1.029389,2.939,105
two_opt,10000.000,0.010,0.990,750,62288.535,56076.992,147844.610,187484,1031250,18.180,54679.000,1.025567,2.557,173
two_opt,10000.000,0.010,0.990,1000,62288.535,55972.371,147915.553,249000,1375000,18.109,54679.000,1.023654,2.365,226
two_opt,10000.000,0.010,0.990,1250,62288.535,54855.648,147975.555,311607,1718750,18.130,54679.000,1.003231,0.323,291
two_opt,10000.000,0.010,0.990,1500,62288.535,55499.864,148110.556,374341,2062500,18.150,54679.000,1.015012,1.501,339
two_opt,10000.000,0.010,0.995,250,62288.535,55985.263,148094.282,125030,689250,18.140,54679.000,1.023890,2.389,113
two_opt,10000.000,0.010,0.995,500,62288.535,57023.112,147777.425,249413,1378500,18.093,54679.000,1.042870,4.287,230
two_opt,10000.000,0.010,0.995,750,62288.535,56024.544,147748.903,374362,2067750,18.105,54679.000,1.024608,2.461,340
two_opt,10000.000,0.010,0.995,1000,62288.535,55984.054,147880.041,498971,2757000,18.098,54679.000,1.023868,2.387,441
two_opt,10000.000,0.010,0.995,1250,62288.535,55131.159,147958.716,623660,3446250,18.097,54679.000,1.008269,0.827,574
two_opt,10000.000,0.010,0.995,1500,62288.535,55379.266,147784.978,749109,4135500,18.114,54679.000,1.012807,1.281,681
two_opt,10000.000,0.001,0.900,250,62288.535,60460.813,144936.187,6312,38250,16.502,54679.000,1.105741,10.574,7
two_opt,10000.000,0.001,0.900,500,62288.535,60171.761,147013.134,12438,76500,16.259,54679.000,1.100455,10.045,14
two_opt,10000.000,0.001,0.900,750,62288.535,58489.728,147571.619,18286,114750,15.936,54679.000,1.069693,6.969,16
two_opt,10000.000,0.001,0.900,1000,62288.535,57589.688,147114.086,24564,153000,16.055,54679.000,1.053232,5.323,27
two_opt,10000.000,0.001,0.900,1250,62288.535,57333.111,147972.672,30568,191250,15.983,54679.000,1.048540,4.854,29
two_opt,10000.000,0.001,0.900,1500,62288.535,57316.915,147644.838,36555,229500,15.928,54679.000,1.048244,4.824,38
two_opt,10000.000,0.001,0.925,250,62288.535,58702.521,146507.723,8379,51750,16.191,54679.000,1.073584,7.358,10
two_opt,10000.000,0.001,0.925,500,62288.535,58181.446,147053.283,16384,103500,15.830,54679.000,1.064055,6.405,18
two_opt,10000.000,0.001,0.925,750,62288.535,57952.880,147989.882,24867,155250,16.017,54679.000,1.059875,5.987,28
two_opt,10000.000,0.001,0.925,1000,62288.535,56420.890,147672.039,32943,207000,15.914,54679.000,1.031857,3.186,33
two_opt,10000.000,0.001,0.925,1250,62288.535,58603.945,147422.752,41065,258750,15.871,54679.000,1.071782,7.178,48
two_opt,10000.000,0.001,0.925,1500,62288.535,56331.719,147721.375,49230,310500,15.855,54679.000,1.030226,3.023,51
two_opt,10000.000,0.001,0.950,250,62288.535,58714.773,146851.199,12490,78750,15.860,54679.000,1.073808,7.381,11
two_opt,10000.000,0.001,0.950,500,62288.535,58641.876,146744.567,24745,157500,15.711,54679.000,1.072475,7.248,25
two_opt,10000.000,0.001,0.950,750,62288.535,56256.016,147257.744,37188,236250,15.741,54679.000,1.028841,2.884,42
two_opt,10000.000,0.001,0.950,1000,62288.535,57386.280,147604.791,49854,315000,15.827,54679.000,1.049512,4.951,53
two_opt,10000.000,0.001,0.950,1250,62288.535,56035.908,147746.781,61790,393750,15.693,54679.000,1.024816,2.482,61
two_opt,10000.000,0.001,0.950,1500,62288.535,57588.239,148013.625,74203,472500,15.704,54679.000,1.053206,5.321,75
two_opt,10000.000,0.001,0.975,250,62288.535,58160.999,147574.813,25152,159250,15.794,54679.000,1.063681,6.368,22
two_opt,10000.000,0.001,0.975,500,62288.535,56695.268,147297.900,49854,318500,15.653,54679.000,1.036875,3.687,55
two_opt,10000.000,0.001,0.975,750,62288.535,57047.593,147852.345,74803,477750,15.657,54679.000,1.043318,4.332,85
two_opt,10000.000,0.001,0.975,1000,62288.535,57010.980,148101.184,99751,637000,15.659,54679.000,1.042649,4.265,100
two_opt,10000.000,0.001,0.975,1250,62288.535,56128.156,147434.798,124148,796250,15.592,54679.000,1.026503,2.650,140
two_opt,10000.000,0.001,0.975,1500,62288.535,56971.529,147634.285,149129,955500,15.607,54679.000,1.041927,4.193,157
two_opt,10000.000,0.001,0.990,250,62288.535,56674.920,147495.286,62788,401000,15.658,54679.000,1.036502,3.650,61
two_opt,10000.000,0.001,0.990,500,62288.535,57060.979,147563.505,124747,802000,15.554,54679.000,1.043563,4.356,130
two_opt,10000.000,0.001,0.990,750,62288.535,56117.004,147707.548,187123,1203000,15.555,54679.000,1.026299,2.630,192
two_opt,10000.000,0.001,0.990,1000,62288.535,55415.627,148013.992,249715,1604000,15.568,54679.000,1.013472,1.347,265
two_opt,10000.000,0.001,0.990,1250,62288.535,55646.722,147959.586,312316,2005000,15.577,54679.000,1.017698,1.770,321
two_opt,10000.000,0.001,0.990,1500,62288.535,55185.820,147796.491,373507,2406000,15.524,54679.000,1.009269,0.927,395
two_opt,10000.000,0.001,0.995,250,62288.535,57301.000,147703.230,125319,804000,15.587,54679.000,1.047953,4.795,135
two_opt,10000.000,0.001,0.995,500,62288.535,55989.458,147725.207,250020,1608000,15.549,54679.000,1.023966,2.397,270
two_opt,10000.000,0.001,0.995,750,62288.535,54991.448,147793.767,375007,2412000,15.548,54679.000,1.005714,0.571,409
two_opt,10000.000,0.001,0.995,1000,62288.535,55559.133,147897.482,499973,3216000,15.546,54679.000,1.016096,1.610,547
two_opt,10000.000,0.001,0.995,1250,62288.535,55929.852,147877.439,624636,4020000,15.538,54679.000,1.022876,2.288,645
two_opt,10000.000,0.001,0.995,1500,62288.535,55062.444,147791.308,749029,4824000,15.527,54679.000,1.007013,0.701,800
two_opt,10000.000,0.000,0.900,250,62288.535,57573.643,144892.091,6416,43750,14.665,54679.000,1.052939,5.294,7
two_opt,10000.000,0.000,0.900,500,62288.535,57499.108,146614.453,12312,87500,14.071,54679.000,1.051576,5.158,15
two_opt,10000.000,0.000,0.900,750,62288.535,58304.277,146881.917,18460,131250,14.065,54679.000,1.066301,6.630,27
two_opt,10000.000,0.000,0.900,1000,62288.535,58374.235,147828.712,24597,175000,14.055,54679.000,1.067581,6.758,27
two_opt,10000.000,0.000,0.900,1250,62288.535,57082.821,147228.074,30619,218750,13.997,54679.000,1.043962,4.396,34
two_opt,10000.000,0.000,0.900,1500,62288.535,56970.431,147331.372,36623,262500,13.952,54679.000,1.041907,4.191,44
two_opt,10000.000,0.000,0.925,250,62288.535,57330.623,146580.492,8395,59250,14.169,54679.000,1.048494,4.849,11
two_opt,10000.000,0.000,0.925,500,62288.535,59451.579,147063.819,16744,118500,14.130,54679.000,1.087284,8.728,19
two_opt,10000.000,0.000,0.925,750,62288.535,56363.131,147176.614,24709,177750,13.901,54679.000,1.030800,3.080,31
two_opt,10000.000,0.000,0.925,1000,62288.535,57256.792,147883.685,33103,237000,13.968,54679.000,1.047144,4.714,37
two_opt,10000.000,0.000,0.925,1250,62288.535,57435.719,148096.831,41409,296250,13.978,54679.000,1.050416,5.042,46
two_opt,10000.000,0.000,0.925,1500,62288.535,57624.007,147727.486,49323,355500,13.874,54679.000,1.053860,5.386,55
two_opt,10000.000,0.000,0.950,250,62288.535,58088.781,145972.095,12553,90000,13.948,54679.000,1.062360,6.236,13
two_opt,10000.000,0.000,0.950,500,62288.535,56287.597,147443.498,25011,180000,13.895,54679.000,1.029419,2.942,29
two_opt,10000.000,0.000,0.950,750,62288.535,57439.318,147901.318,37126,270000,13.750,54679.000,1.050482,5.048,42
two_opt,10000.000,0.000,0.950,1000,62288.535,57740.386,147506.753,49606,360000,13.779,54679.000,1.055988,5.599,59
two_opt,10000.000,0.000,0.950,1250,62288.535,56701.408,147838.745,61852,450000,13.745,54679.000,1.036987,3.699,72
two_opt,10000.000,0.000,0.950,1500,62288.535,56737.410,148252.217,74824,540000,13.856,54679.000,1.037645,3.765,92
two_opt,10000.000,0.000,0.975,250,62288.535,57639.355,147265.060,25163,182000,13.826,54679.000,1.054141,5.414,32
two_opt,10000.000,0.000,0.975,500,62288.535,57242.764,147361.636,50162,364000,13.781,54679.000,1.046888,4.689,60
two_opt,10000.000,0.000,0.975,750,62288.535,56609.842,147513.462,74650,546000,13.672,54679.000,1.035312,3.531,94
two_opt,10000.000,0.000,0.975,1000,62288.535,56463.495,147967.664,99367,728000,13.649,54679.000,1.032636,3.264,122
two_opt,10000.000,0.000,0.975,1250,62288.535,56475.950,147699.838,124225,910000,13.651,54679.000,1.032864,3.286,149
two_opt,10000.000,0.000,0.975,1500,62288.535,55844.051,148127.283,149404,1092000,13.682,54679.000,1.021307,2.131,202
two_opt,10000.000,0.000,0.990,250,62288.535,56385.251,147817.207,62676,458250,13.677,54679.000,1.031205,3.120,78
two_opt,10000.000,0.000,0.990,500,62288.535,56154.310,147683.787,124870,916500,13.625,54679.000,1.026981,2.698,161
two_opt,10000.000,0.000,0.990,750,62288.535,55724.482,147413.016,187991,1374750,13.675,54679.000,1.019120,1.912,230
two_opt,10000.000,0.000,0.990,1000,62288.535,56120.225,147864.298,250090,1833000,13.644,54679.000,1.026358,2.636,309
two_opt,10000.000,0.000,0.990,1250,62288.535,55771.554,147885.571,311681,2291250,13.603,54679.000,1.019981,1.998,376
two_opt,10000.000,0.000,0.990,1500,62288.535,55639.060,147828.791,373900,2749500,13.599,54679.000,1.017558,1.756,436
two_opt,10000.000,0.000,0.995,250,62288.535,57084.736,147979.463,125194,918750,13.627,54679.000,1.043997,4.400,147
two_opt,10000.000,0.000,0.995,500,62288.535,56797.757,147788.590,248809,1837500,13.541,54679.000,1.038749,3.875,307
two_opt,10000.000,0.000,0.995,750,62288.535,55226.451,147775.767,374692,2756250,13.594,54679.000,1.010012,1.001,467
two_opt,10000.000,0.000,0.995,1000,62288.535,55198.824,147957.587,499062,3675000,13.580,54679.000,1.009507,0.951,593
two_opt,10000.000,0.000,0.995,1250,62288.535,55046.776,147806.170,624054,4593750,13.585,54679.000,1.006726,0.673,777
two_opt,10000.000,0.000,0.995,1500,62288.535,54756.793,147795.623,749334,5512500,13.593,54679.000,1.001423,0.142,898
two_opt,15000.000,0.100,0.900,250,62288.535,58577.159,148938.992,7267,28500,25.498,54679.000,1.071292,7.129,4
two_opt,15000.000,0.100,0.900,500,62288.535,57117.883,149457.865,14453,57000,25.356,54679.000,1.044604,4.460,8
two_opt,15000.000,0.100,0.900,750,62288.535,57121.907,149099.596,21198,85500,24.793,54679.000,1.044677,4.468,14
two_opt,15000.000,0.100,0.900,1000,62288.535,57382.079,149505.605,28372,114000,24.888,54679.000,1.049435,4.944,17
two_opt,15000.000,0.100,0.900,1250,62288.535,56328.513,149634.732,35139,142500,24.659,54679.000,1.030167,3.017,21
two_opt,15000.000,0.100,0.900,1500,62288.535,57161.263,149526.672,42260,171000,24.713,54679.000,1.045397,4.540,26
two_opt,15000.000,0.100,0.925,250,62288.535,60318.661,148117.828,9623,38250,25.158,54679.000,1.103141,10.314,5
two_opt,15000.000,0.100,0.925,500,62288.535,57704.018,149283.313,19040,76500,24.889,54679.000,1.055323,5.532,12
two_opt,15000.000,0.100,0.925,750,62288.535,58390.304,149636.956,28688,114750,25.000,54679.000,1.067874,6.787,17
two_opt,15000.000,0.100,0.925,1000,62288.535,57983.501,149504.079,37965,153000,24.814,54679.000,1.060435,6.043,26
two_opt,15000.000,0.100,0.925,1250,62288.535,56628.448,149806.154,47189,191250,24.674,54679.000,1.035653,3.565,28
two_opt,15000.000,0.100,0.925,1500,62288.535,57715.141,149652.642,56891,229500,24.789,54679.000,1.055527,5.553,38
two_opt,15000.000,0.100,0.950,250,62288.535,57935.508,148482.347,14582,58250,25.033,54679.000,1.059557,5.956,8
two_opt,15000.000,0.100,0.950,500,62288.535,58110.072,149345.757,28480,116500,24.446,54679.000,1.062749,6.275,16
two_opt,15000.000,0.100,0.950,750,62288.535,57742.431,149591.814,42841,174750,24.516,54679.000,1.056026,5.603,28
two_opt,15000.000,0.100,0.950,1000,62288.535,56221.988,149638.021,57021,233000,24.473,54679.000,1.028219,2.822,41
two_opt,15000.000,0.100,0.950,1250,62288.535,56160.897,150117.830,71162,291250,24.433,54679.000,1.027102,2.710,48
two_opt,15000.000,0.100,0.950,1500,62288.535,56168.870,149752.814,85862,349500,24.567,54679.000,1.027248,2.725,59
two_opt,15000.000,0.100,0.975,250,62288.535,58392.512,149723.475,29009,117750,24.636,54679.000,1.067915,6.791,18
two_opt,15000.000,0.100,0.975,500,62288.535,57670.882,149855.297,57457,235500,24.398,54679.000,1.054717,5.472,33
two_opt,15000.000,0.100,0.975,750,62288.535,56462.388,150163.447,86390,353250,24.456,54679.000,1.032616,3.262,59
two_opt,15000.000,0.100,0.975,1000,62288.535,58083.686,149602.164,115239,471000,24.467,54679.000,1.062267,6.227,74
two_opt,15000.000,0.100,0.975,1250,62288.535,56321.145,149946.308,143916,588750,24.444,54679.000,1.030032,3.003,92
two_opt,15000.000,0.100,0.975,1500,62288.535,55789.160,149825.903,172493,706500,24.415,54679.000,1.020303,2.030,121
two_opt,15000.000,0.100,0.990,250,62288.535,56619.189,149658.839,72399,296500,24.418,54679.000,1.035483,3.548,51
two_opt,15000.000,0.100,0.990,500,62288.535,56926.770,149617.750,144642,593000,24.392,54679.000,1.041108,4.111,96
two_opt,15000.000,0.100,0.990,750,62288.535,56321.800,149864.882,216586,889500,24.349,54679.000,1.030044,3.004,160
two_opt,15000.000,0.100,0.990,1000,62288.535,56363.721,149911.852,287845,1186000,24.270,54679.000,1.030811,3.081,195
two_opt,15000.000,0.100,0.990,1250,62288.535,56208.228,149856.142,360854,1482500,24.341,54679.000,1.027967,2.797,234
two_opt,15000.000,0.100,0.990,1500,62288.535,56703.587,149851.731,432635,1779000,24.319,54679.000,1.037027,3.703,290
two_opt,15000.000,0.100,0.995,250,62288.535,56168.287,149679.677,144453,594500,24.298,54679.000,1.027237,2.724,101
two_opt,15000.000,0.100,0.995,500,62288.535,56054.819,149752.572,289721,1189000,24.367,54679.000,1.025162,2.516,204
two_opt,15000.000,0.100,0.995,750,62288.535,55768.180,149881.333,434410,1783500,24.357,54679.000,1.019920,1.992,292
two_opt,15000.000,0.100,0.995,1000,62288.535,55702.219,149932.688,577622,2378000,24.290,54679.000,1.018713,1.871,381
two_opt,15000.000,0.100,0.995,1250,62288.535,55358.967,149993.056,721196,2972500,24.262,54679.000,1.012436,1.244,482
two_opt,15000.000,0.100,0.995,1500,62288.535,55481.294,149861.016,866006,3567000,24.278,54679.000,1.014673,1.467,588
two_opt,15000.000,0.010,0.900,250,62288.535,57171.627,148369.808,7285,33750,21.585,54679.000,1.045587,4.559,5
two_opt,15000.000,0.010,0.900,500,62288.535,57345.232,149470.067,14300,67500,21.185,54679.000,1.048762,4.876,9
two_opt,15000.000,0.010,0.900,750,62288.535,57321.686,148823.154,21322,101250,21.059,54679.000,1.048331,4.833,16
two_opt,15000.000,0.010,0.900,1000,62288.535,57169.206,149122.492,28343,135000,20.995,54679.000,1.045542,4.554,20
two_opt,15000.000,0.010,0.900,1250,62288.535,56509.328,149070.735,34908,168750,20.686,54679.000,1.033474,3.347,31
two_opt,15000.000,0.010,0.900,1500,62288.535,57732.561,150185.759,42244,202500,20.861,54679.000,1.055845,5.585,33
two_opt,15000.000,0.010,0.925,250,62288.535,58858.225,149030.387,9688,45750,21.176,54679.000,1.076432,7.643,6
two_opt,15000.000,0.010,0.925,500,62288.535,57824.893,148846.429,19050,91500,20.820,54679.000,1.057534,5.753,13
two_opt,15000.000,0.010,0.925,750,62288.535,58614.563,149484.556,28326,137250,20.638,54679.000,1.071976,7.198,24
two_opt,15000.000,0.010,0.925,1000,62288.535,57720.677,150024.859,37769,183000,20.639,54679.000,1.055628,5.563,28
two_opt,15000.000,0.010,0.925,1250,62288.535,56461.724,149700.056,47125,228750,20.601,54679.000,1.032603,3.260,36
two_opt,15000.000,0.010,0.925,1500,62288.535,57460.550,149770.671,56619,274500,20.626,54679.000,1.050871,5.087,46
two_opt,15000.000,0.010,0.950,250,62288.535,58438.951,148571.673,14474,69500,20.826,54679.000,1.068764,6.876,12
two_opt,15000.000,0.010,0.950,500,62288.535,57018.931,149133.846,28796,139000,20.717,54679.000,1.042794,4.279,21
two_opt,15000.000,0.010,0.950,750,62288.535,56863.798,150049.401,43114,208500,20.678,54679.000,1.039957,3.996,34
two_opt,15000.000,0.010,0.950,1000,62288.535,56228.894,149994.666,57552,278000,20.702,54679.000,1.028345,2.835,47
two_opt,15000.000,0.010,0.950,1250,62288.535,56563.569,149682.524,71798,347500,20.661,54679.000,1.034466,3.447,54
two_opt,15000.000,0.010,0.950,1500,62288.535,57950.766,149809.303,85859,417000,20.590,54679.000,1.059836,5.984,69
two_opt,15000.000,0.010,0.975,250,62288.535,57834.996,149664.939,29004,140500,20.643,54679.000,1.057719,5.772,21
two_opt,15000.000,0.010,0.975,500,62288.535,57510.827,149584.960,58088,281000,20.672,54679.000,1.051790,5.179,49
two_opt,15000.000,0.010,0.975,750,62288.535,56199.110,150165.123,86400,421500,20.498,54679.000,1.027801,2.780,69
two_opt,15000.000,0.010,0.975,1000,62288.535,55699.295,149965.964,114615,562000,20.394,54679.000,1.018660,1.866,91
two_opt,15000.000,0.010,0.975,1250,62288.535,56244.894,149815.089,143822,702500,20.473,54679.000,1.028638,2.864,119
two_opt,15000.000,0.010,0.975,1500,62288.535,56964.419,149826.262,172375,843000,20.448,54679.000,1.041797,4.180,137
two_opt,15000.000,0.010,0.990,250,62288.535,56119.628,149680.224,72366,353750,20.457,54679.000,1.026347,2.635,60
two_opt,15000.000,0.010,0.990,500,62288.535,56636.464,149543.654,144444,707500,20.416,54679.000,1.035799,3.580,119
two_opt,15000.000,0.010,0.990,750,62288.535,55622.960,149906.570,216820,1061250,20.431,54679.000,1.017264,1.726,174
two_opt,15000.000,0.010,0.990,1000,62288.535,57078.769,149789.098,287919,1415000,20.348,54679.000,1.043888,4.389,225
two_opt,15000.000,0.010,0.990,1250,62288.535,55502.196,149940.211,360290,1768750,20.370,54679.000,1.015055,1.506,301
two_opt,15000.000,0.010,0.990,1500,62288.535,57037.923,150022.257,432853,2122500,20.394,54679.000,1.043141,4.314,358
two_opt,15000.000,0.010,0.995,250,62288.535,57092.117,149895.335,144975,709500,20.433,54679.000,1.044132,4.413,115
two_opt,15000.000,0.010,0.995,500,62288.535,56447.793,149812.994,289525,1419000,20.403,54679.000,1.032349,3.235,234
two_opt,15000.000,0.010,0.995,750,62288.535,56862.044,149782.845,433526,2128500,20.368,54679.000,1.039925,3.992,356
two_opt,15000.000,0.010,0.995,1000,62288.535,55333.505,149888.902,577866,2838000,20.362,54679.000,1.011970,1.197,466
two_opt,15000.000,0.010,0.995,1250,62288.535,56243.260,150021.098,722066,3547500,20.354,54679.000,1.028608,2.861,599
two_opt,15000.000,0.010,0.995,1500,62288.535,55622.624,149973.993,866665,4257000,20.359,54679.000,1.017258,1.726,698
two_opt,15000.000,0.001,0.900,250,62288.535,57970.762,148499.402,7291,39250,18.576,54679.000,1.060202,6.020,7
two_opt,15000.000,0.001,0.900,500,62288.535,56751.989,149029.263,14255,78500,18.159,54679.000,1.037912,3.791,12
two_opt,15000.000,0.001,0.900,750,62288.535,58693.043,149584.013,21299,117750,18.088,54679.000,1.073411,7.341,19
two_opt,15000.000,0.001,0.900,1000,62288.535,57583.453,149373.811,28367,157000,18.068,54679.000,1.053118,5.312,24
two_opt,15000.000,0.001,0.900,1250,62288.535,56431.964,149653.310,35185,196250,17.929,54679.000,1.032059,3.206,30
two_opt,15000.000,0.001,0.900,1500,62288.535,56596.328,150043.002,42190,235500,17.915,54679.000,1.035065,3.507,40
two_opt,15000.000,0.001,0.925,250,62288.535,57932.468,148607.779,9742,53000,18.381,54679.000,1.059501,5.950,7
two_opt,15000.000,0.001,0.925,500,62288.535,57962.011,149580.926,18978,106000,17.904,54679.000,1.060042,6.004,18
two_opt,15000.000,0.001,0.925,750,62288.535,57490.375,149656.904,28534,159000,17.946,54679.000,1.051416,5.142,28
two_opt,15000.000,0.001,0.925,1000,62288.535,57889.756,149398.179,37865,212000,17.861,54679.000,1.058720,5.872,33
two_opt,15000.000,0.001,0.925,1250,62288.535,57047.858,149659.323,47381,265000,17.880,54679.000,1.043323,4.332,41
two_opt,15000.000,0.001,0.925,1500,62288.535,57346.400,149545.209,56930,318000,17.903,54679.000,1.048783,4.878,52
two_opt,15000.000,0.001,0.950,250,62288.535,57544.986,148854.731,14552,80750,18.021,54679.000,1.052415,5.241,16
two_opt,15000.000,0.001,0.950,500,62288.535,57622.471,149864.841,28671,161500,17.753,54679.000,1.053832,5.383,27
two_opt,15000.000,0.001,0.950,750,62288.535,56459.973,149727.047,42986,242250,17.744,54679.000,1.032571,3.257,39
two_opt,15000.000,0.001,0.950,1000,62288.535,58114.898,149717.401,57103,323000,17.679,54679.000,1.062838,6.284,53
two_opt,15000.000,0.001,0.950,1250,62288.535,56778.500,149778.992,71808,403750,17.785,54679.000,1.038397,3.840,66
two_opt,15000.000,0.001,0.950,1500,62288.535,57842.268,150066.097,85745,484500,17.698,54679.000,1.057852,5.785,86
two_opt,15000.000,0.001,0.975,250,62288.535,57297.176,150031.612,29086,163250,17.817,54679.000,1.047883,4.788,27
two_opt,15000.000,0.001,0.975,500,62288.535,57354.602,149676.612,57524,326500,17.618,54679.000,1.048933,4.893,53
two_opt,15000.000,0.001,0.975,750,62288.535,56606.063,149584.524,86583,489750,17.679,54679.000,1.035243,3.524,79
two_opt,15000.000,0.001,0.975,1000,62288.535,56143.069,149740.851,115178,653000,17.638,54679.000,1.026776,2.678,112
two_opt,15000.000,0.001,0.975,1250,62288.535,57175.972,149872.472,143886,816250,17.628,54679.000,1.045666,4.567,134
two_opt,15000.000,0.001,0.975,1500,62288.535,56429.850,149773.215,172706,979500,17.632,54679.000,1.032021,3.202,163
two_opt,15000.000,0.001,0.990,250,62288.535,56261.729,149734.385,72251,411250,17.569,54679.000,1.028946,2.895,68
two_opt,15000.000,0.001,0.990,500,62288.535,56985.185,149751.205,144242,822500,17.537,54679.000,1.042177,4.218,133
two_opt,15000.000,0.001,0.990,750,62288.535,55754.536,149994.443,217131,1233750,17.599,54679.000,1.019670,1.967,205
two_opt,15000.000,0.001,0.990,1000,62288.535,55123.263,149987.720,288921,1645000,17.564,54679.000,1.008125,0.812,273
two_opt,15000.000,0.001,0.990,1250,62288.535,56319.498,149879.999,360494,2056250,17.532,54679.000,1.030002,3.000,351
two_opt,15000.000,0.001,0.990,1500,62288.535,55876.060,150040.821,433310,2467500,17.561,54679.000,1.021892,2.189,404
two_opt,15000.000,0.001,0.995,250,62288.535,55473.745,150309.933,144375,824250,17.516,54679.000,1.014535,1.453,137
two_opt,15000.000,0.001,0.995,500,62288.535,54754.655,150000.391,289675,1648500,17.572,54679.000,1.001384,0.138,276
two_opt,15000.000,0.001,0.995,750,62288.535,55646.714,149839.252,433545,2472750,17.533,54679.000,1.017698,1.770,426
two_opt,15000.000,0.001,0.995,1000,62288.535,55930.400,150023.454,578626,3297000,17.550,54679.000,1.022886,2.289,648
two_opt,15000.000,0.001,0.995,1250,62288.535,55264.882,149953.785,723190,4121250,17.548,54679.000,1.010715,1.071,729
two_opt,15000.000,0.001,0.995,1500,62288.535,55256.069,149885.360,866878,4945500,17.529,54679.000,1.010554,1.055,845
two_opt,15000.000,0.000,0.900,250,62288.535,57963.685,147780.264,7328,44750,16.375,54679.000,1.060072,6.007,6
two_opt,15000.000,0.000,0.900,500,62288.535,58927.470,150010.265,14432,89500,16.125,54679.000,1.077698,7.770,12
two_opt,15000.000,0.000,0.900,750,62288.535,57431.189,149200.013,21444,134250,15.973,54679.000,1.050334,5.033,19
two_opt,15000.000,0.000,0.900,1000,62288.535,56544.388,149760.023,28471,179000,15.906,54679.000,1.034115,3.412,26
two_opt,15000.000,0.000,0.900,1250,62288.535,57592.171,150136.742,35325,223750,15.788,54679.000,1.053278,5.328,41
two_opt,15000.000,0.000,0.900,1500,62288.535,57401.412,149294.349,42155,268500,15.700,54679.000,1.049789,4.979,46
two_opt,15000.000,0.000,0.925,250,62288.535,59099.181,149663.379,9826,60500,16.241,54679.000,1.080839,8.084,12
two_opt,15000.000,0.000,0.925,500,62288.535,56816.296,148596.802,19142,121000,15.820,54679.000,1.039088,3.909,23
two_opt,15000.000,0.000,0.925,750,62288.535,57098.483,148955.107,28508,181500,15.707,54679.000,1.044249,4.425,31
two_opt,15000.000,0.000,0.925,1000,62288.535,56832.050,148998.319,37724,242000,15.588,54679.000,1.039376,3.938,35
two_opt,15000.000,0.000,0.925,1250,62288.535,57038.847,149890.785,47145,302500,15.585,54679.000,1.043158,4.316,49
two_opt,15000.000,0.000,0.925,1500,62288.535,57615.711,149754.207,56882,363000,15.670,54679.000,1.053708,5.371,60
two_opt,15000.000,0.000,0.950,250,62288.535,58263.834,148524.319,14629,92000,15.901,54679.000,1.065561,6.556,14
two_opt,15000.000,0.000,0.950,500,62288.535,56536.784,149592.098,28709,184000,15.603,54679.000,1.033976,3.398,29
two_opt,15000.000,0.000,0.950,750,62288.535,57772.408,149978.973,43298,276000,15.688,54679.000,1.056574,5.657,46
two_opt,15000.000,0.000,0.950,1000,62288.535,56708.690,149457.514,57464,368000,15.615,54679.000,1.037120,3.712,58
two_opt,15000.000,0.000,0.950,1250,62288.535,56720.822,149472.943,72025,460000,15.658,54679.000,1.037342,3.734,75
two_opt,15000.000,0.000,0.950,1500,62288.535,57851.252,149550.489,85612,552000,15.509,54679.000,1.058016,5.802,89
two_opt,15000.000,0.000,0.975,250,62288.535,58486.233,149414.581,29055,186000,15.621,54679.000,1.069629,6.963,32
