neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,1000.000,0.010,0.925,500,133347.820,133347.820,309648.387,4171,74000,5.636,119364.000,1.117153,11.715,29
two_opt,1000.000,0.010,0.925,750,133347.820,133347.820,324206.353,5798,111000,5.223,119364.000,1.117153,11.715,41
two_opt,1000.000,0.010,0.925,1000,133347.820,132819.728,327244.267,7761,148000,5.244,119364.000,1.112729,11.273,55
two_opt,1000.000,0.010,0.925,1250,133347.820,131336.696,333568.133,9877,185000,5.339,119364.000,1.100304,10.030,68
two_opt,1000.000,0.010,0.925,1500,133347.820,131789.819,336868.451,11517,222000,5.188,119364.000,1.104100,10.410,82
two_opt,1000.000,0.010,0.950,250,133347.820,133347.820,295009.003,3173,56250,5.641,119364.000,1.117153,11.715,21
two_opt,1000.000,0.010,0.950,500,133347.820,133347.820,327883.178,6045,112500,5.373,119364.000,1.117153,11.715,44
two_opt,1000.000,0.010,0.950,750,133347.820,132736.600,329156.995,8683,168750,5.145,119364.000,1.112032,11.203,61
two_opt,1000.000,0.010,0.950,1000,133347.820,129094.115,335092.659,11704,225000,5.202,119364.000,1.081516,8.152,82
two_opt,1000.000,0.010,0.950,1250,133347.820,128638.510,336948.763,14121,281250,5.021,119364.000,1.077699,7.770,103
two_opt,1000.000,0.010,0.950,1500,133347.820,128427.590,339170.034,16699,337500,4.948,119364.000,1.075932,7.593,122
two_opt,1000.000,0.010,0.975,250,133347.820,133347.820,319155.632,5859,113750,5.151,119364.000,1.117153,11.715,41
two_opt,1000.000,0.010,0.975,500,133347.820,130086.006,329852.437,11074,227500,4.868,119364.000,1.089826,8.983,83
two_opt,1000.000,0.010,0.975,750,133347.820,127978.888,339017.628,16850,341250,4.938,119364.000,1.072173,7.217,127
two_opt,1000.000,0.010,0.975,1000,133347.820,125332.068,341875.899,22401,455000,4.923,119364.000,1.049999,5.000,165
two_opt,1000.000,0.010,0.975,1250,133347.820,126908.888,341650.819,27283,568750,4.797,119364.000,1.063209,6.321,212
two_opt,1000.000,0.010,0.975,1500,133347.820,127748.346,342301.331,32332,682500,4.737,119364.000,1.070242,7.024,249
two_opt,1000.000,0.010,0.990,250,133347.820,129472.154,336817.232,13941,286500,4.866,119364.000,1.084683,8.468,105
two_opt,1000.000,0.010,0.990,500,133347.820,124842.929,343076.986,27311,573000,4.766,119364.000,1.045901,4.590,208
two_opt,1000.000,0.010,0.990,750,133347.820,126017.960,342778.411,40446,859500,4.706,119364.000,1.055745,5.575,310
two_opt,1000.000,0.010,0.990,1000,133347.820,125668.174,344488.335,54189,1146000,4.729,119364.000,1.052815,5.281,417
two_opt,1000.000,0.010,0.990,1250,133347.820,124942.642,346323.433,67456,1432500,4.709,119364.000,1.046736,4.674,519
two_opt,1000.000,0.010,0.990,1500,133347.820,124421.658,345913.137,80688,1719000,4.694,119364.000,1.042372,4.237,626
two_opt,1000.000,0.010,0.995,250,133347.820,126588.477,345103.326,27872,574250,4.854,119364.000,1.060525,6.052,209
two_opt,1000.000,0.010,0.995,500,133347.820,125788.677,343838.607,53596,1148500,4.667,119364.000,1.053824,5.382,415
two_opt,1000.000,0.010,0.995,750,133347.820,124005.127,343004.846,80329,1722750,4.663,119364.000,1.038882,3.888,631
two_opt,1000.000,0.010,0.995,1000,133347.820,124500.158,345756.484,106775,2297000,4.648,119364.000,1.043029,4.303,843
two_opt,1000.000,0.010,0.995,1250,133347.820,123420.616,346866.864,133379,2871250,4.645,119364.000,1.033985,3.399,1058
two_opt,1000.000,0.010,0.995,1500,133347.820,123940.002,347101.419,160105,3445500,4.647,119364.000,1.038337,3.834,1282
two_opt,1000.000,0.001,0.900,250,133347.820,133276.284,257037.839,1516,33000,4.594,119364.000,1.116553,11.655,12
two_opt,1000.000,0.001,0.900,500,133347.820,133276.284,301677.907,3257,66000,4.935,119364.000,1.116553,11.655,25
two_opt,1000.000,0.001,0.900,750,133347.820,133347.820,311662.495,4555,99000,4.601,119364.000,1.117153,11.715,37
two_opt,1000.000,0.001,0.900,1000,133347.820,133347.820,327309.821,6110,132000,4.629,119364.000,1.117153,11.715,49
two_opt,1000.000,0.001,0.900,1250,133347.820,132282.757,324847.704,7270,165000,4.406,119364.000,1.108230,10.823,60
two_opt,1000.000,0.001,0.900,1500,133347.820,132164.451,329978.594,8557,198000,4.322,119364.000,1.107239,10.724,73
two_opt,1000.000,0.001,0.925,250,133347.820,133347.820,276891.884,2173,44500,4.883,119364.000,1.117153,11.715,16
two_opt,1000.000,0.001,0.925,500,133347.820,133347.820,312306.219,4191,89000,4.709,119364.000,1.117153,11.715,33
two_opt,1000.000,0.001,0.925,750,133347.820,133347.820,321321.408,6062,133500,4.541,119364.000,1.117153,11.715,49
two_opt,1000.000,0.001,0.925,1000,133347.820,131869.550,327106.114,7707,178000,4.330,119364.000,1.104768,10.477,65
two_opt,1000.000,0.001,0.925,1250,133347.820,129392.583,332653.370,9809,222500,4.409,119364.000,1.084017,8.402,82
two_opt,1000.000,0.001,0.925,1500,133347.820,128382.040,337378.973,11585,267000,4.339,119364.000,1.075551,7.555,97
two_opt,1000.000,0.001,0.950,250,133347.820,133347.820,294739.169,3146,67500,4.661,119364.000,1.117153,11.715,24
two_opt,1000.000,0.001,0.950,500,133347.820,133184.238,322614.635,6215,135000,4.604,119364.000,1.115782,11.578,49
two_opt,1000.000,0.001,0.950,750,133347.820,131049.080,326251.543,8592,202500,4.243,119364.000,1.097895,9.789,75
two_opt,1000.000,0.001,0.950,1000,133347.820,127569.244,336610.267,11369,270000,4.211,119364.000,1.068741,6.874,99
two_opt,1000.000,0.001,0.950,1250,133347.820,127785.649,337049.435,14030,337500,4.157,119364.000,1.070554,7.055,122
two_opt,1000.000,0.001,0.950,1500,133347.820,126644.457,343560.925,17152,405000,4.235,119364.000,1.060994,6.099,149
two_opt,1000.000,0.001,0.975,250,133347.820,132703.407,320155.048,6053,136500,4.434,119364.000,1.111754,11.175,50
two_opt,1000.000,0.001,0.975,500,133347.820,127427.949,333318.121,11412,273000,4.180,119364.000,1.067558,6.756,121
two_opt,1000.000,0.001,0.975,750,133347.820,128570.725,338075.329,16800,409500,4.103,119364.000,1.077132,7.713,149
two_opt,1000.000,0.001,0.975,1000,133347.820,125426.420,339988.640,22007,546000,4.031,119364.000,1.050789,5.079,198
two_opt,1000.000,0.001,0.975,1250,133347.820,127281.909,342389.638,27128,682500,3.975,119364.000,1.066334,6.633,265
two_opt,1000.000,0.001,0.975,1500,133347.820,125965.083,342411.338,33350,819000,4.072,119364.000,1.055302,5.530,303
two_opt,1000.000,0.001,0.990,250,133347.820,125706.715,333873.280,13944,343750,4.056,119364.000,1.053138,5.314,127
